E	V
1	-18.442236022380488
2	-20.543425869242366
3	-17.976275299843245
4	-18.505990714050075
5	-19.432284471171606
6	-19.752249585465695
7	-17.78868541854601
8	-21.009695606020443
9	-19.18359741877432
10	-19.941608850278882
11	-10.907652428720835
12	-10.639714246831012
13	-10.74044239127874
14	-10.616458311334037
15	-10.982134804534018
16	-10.930509139248715
17	-10.876532681587994
18	-10.918489489791938
19	-11.187557613900056
20	-10.891260939267365
21	-10.763014581273463
22	-10.895445115010332
23	-10.917649772360889
24	-11.156825170918824
25	-10.977616793781
26	-10.879075270956385
27	-10.90415945787923
28	-10.702978564978364
29	-10.95966096824469
30	-10.713585066952248
31	-10.700612053770502
32	-10.920810514894418
33	-10.893459662602927
34	-10.944551712764365
35	-10.833887249708892
36	-10.881885116196662
37	-11.087417989373462
38	-10.853126274023705
39	-11.179516034587692
40	-11.015395856695692
41	-10.887311061822926
42	-11.11733036376766
43	-11.065145906113386
44	-11.119076595124397
45	-11.163483668238605
46	-11.250114498812986
47	-11.380908802125418
48	-10.860088492110242
49	-10.764197374787335
50	-10.60626840571638
51	-10.775833024919772
52	-10.983215956619924
53	-11.130120961842032
54	-10.853256259467079
55	-10.739724735885169
56	-10.887004519301387
57	-10.88356575241505
58	-11.040000000000001
59	-10.860467187726929
60	-11.025028957205205
61	-10.647631424039249
62	-10.763014581273465
63	-10.966057619275103
64	-11.041793497165777
65	-10.745917366429888
66	-11.164537655183876
67	-11.007669683062202
68	-11.006423195997112
69	-10.861895003862225
70	-10.677152243248386
71	-10.894296322440645
72	-10.977103972323842
73	-11.065145906113386
74	-11.018033988749895
75	-11.204581561187332
76	-11.125069168069476
77	-10.784680571791021
78	-10.59785508899857
79	-10.870123960592467
80	-10.843209686567919
81	-10.770950040257649
82	-10.698626526259748
83	-10.827921898938975
84	-10.827921898938975
85	-10.76594707901431
86	-10.995162326255493
87	-11.009803134347997
88	-11.070469991071963
89	-10.799999999999999
90	-10.72229116997255
91	-11.11623432788541
92	-11.159759976955575
93	-11.117139610385417
94	-10.892431013351365
95	-10.71240973385209
96	-11.117872233310596
97	-10.695168148756052
98	-10.847382177525455
99	-11.296326079968201
100	-11.10199840255489
101	-10.826198907005379
102	-11.009960316835414
103	-11.091924711264978
104	-10.729784462734347
105	-10.748381068166529
106	-11.344952470623937
107	-11.117872233310596
108	-11.221383878799795
109	-10.886539848516957
110	-10.870469991071962
111	-10.746180898248422
112	-10.870630085290976
113	-11.049325216137595
114	-11.022628548566857
115	-11.20199840255489
116	-10.928966500776594
117	-11.085920709430827
118	-10.822424331367678
119	-10.92664991614216
120	-10.870635422135047
121	-11.28924439894498
122	-11.016101068064797
123	-10.927921898938974
124	-10.792474718813871
125	-10.81081867662439
126	-10.87764977236089
127	-11.041586303032812
128	-11.31502788075192
129	-11.001652468247517
130	-11.017151172431497
131	-11.141691207621838
132	-10.853120941551596
133	-10.836381051770468
134	-10.851924711264978
135	-10.87709336753537
136	-10.898910303248016
137	-10.993095214729658
138	-10.757004712929643
139	-10.86976849370594
140	-11.110559584651124
141	-10.9894194924156
142	-11.013680700189033
143	-10.92042009391643
144	-11.18237870704476
145	-10.870630085290978
146	-10.993560378567398
147	-11.080393639782569
148	-11.041359260963853
149	-11.03490425141796
150	-11.071410488114225
151	-10.762956503634504
152	-10.895706540422209
153	-10.907652428720835
154	-10.795475616918441
155	-10.92879105769104
156	-10.801355154049787
157	-10.860199980003998
158	-11.082333903222313
159	-11.03766439372639
160	-11.301044369139218
161	-10.756070863670443
162	-11.077032961426902
163	-11.008304597359459
164	-11.156966210652346
165	-11.001998402554891
166	-10.617454882362802
167	-10.825260150371848
168	-11.041586303032812
169	-10.951153277756587
170	-10.796348911004273
171	-10.84455231422596
172	-10.894665946724052
173	-10.80905365064094
174	-10.979391143171027
175	-11.02928549978548
176	-10.932759817284454
177	-10.992455820394246
178	-10.810657705010579
179	-10.98536002896261
180	-10.828058720445556
181	-10.943224253617563
182	-11.016552506059645
183	-10.815181143568601
184	-10.874629983447422
185	-10.830509139248715
186	-11.429817506093421
187	-10.715909831900468
188	-10.822774214691133
189	-10.952996408614165
190	-10.755918212505021
191	-11.065580026822316
192	-10.819391143171027
193	-10.887434208703791
194	-10.977241097818407
195	-10.952644121270046
196	-10.836546583584077
197	-10.757998257838398
198	-11.038759694893901
199	-11.179473580030832
200	-10.824796630928716
201	-10.90415945787923
202	-10.975833024919769
203	-10.683543324536785
204	-11.16140414395857
205	-10.957925990308016
206	-11.073984924527945
207	-10.71081867662439
208	-10.817425415005765
209	-11.266675369857193
210	-11.047004519301385
211	-10.793429668423697
212	-11.009030643545762
213	-10.843766891757776
214	-10.953120941551596
215	-11.136931687685298
216	-11.31615933194139
217	-10.784455423749648
218	-10.745194280961092
219	-10.853247308247159
220	-10.648332080199793
221	-10.60226173799116
222	-10.833706071797934
223	-11.135520297669526
224	-10.936960160435456
225	-11.075445975562571
226	-10.829563014098701
227	-11.146018867771874
228	-10.912308684863111
229	-10.66742945599257
230	-10.61168133323008
231	-11.10199840255489
232	-10.872425769353828
233	-10.332065257073664
234	-10.92594707901431
235	-11.118436545159751
236	-10.887434208703791
237	-10.851097071720991
238	-10.915514227545469
239	-10.988058720445556
240	-11.102434484573472
241	-10.978597211300873
242	-10.72469507659596
243	-10.937103972323843
244	-10.827497252743935
245	-11.064760514424007
246	-11.118871701858383
247	-11.236821387469199
248	-11.180427272409526
249	-10.711694403911038
250	-10.960393639782568
251	-10.752065257073665
252	-10.728820098033655
253	-10.815181143568601
254	-11.191366458121955
255	-10.73157545852722
256	-10.827921898938975
257	-10.878759694893903
258	-11.017578280352398
259	-11.287738847106516
260	-10.94017542509914
261	-10.870469991071962
262	-10.887455635921432
263	-11.041793497165775
264	-10.860876855756134
265	-10.882249971903798
266	-10.864120651482276
267	-10.850135126910233
268	-11.00979837070388
269	-10.802171862180291
270	-10.985920709430827
271	-10.993095214729658
272	-10.78046718772693
273	-10.844780314534853
274	-11.053120941551596
275	-10.958717245530329
276	-11.024042832852285
277	-10.702978564978364
278	-11.07943987450377
279	-11.0853966209195
280	-10.927417989373463
281	-10.740181803158006
282	-10.73440804327886
283	-11.04899959967968
284	-11.102319027727857
285	-10.935755076535925
286	-10.853712060089697
287	-11.05325625946708
288	-10.833222552343814
289	-10.969631091765047
290	-10.893459662602927
291	-10.957583690279023
292	-11.10217186218029
293	-10.934519517308384
294	-11.146144896100767
295	-10.836254770982437
296	-11.009471431144293
297	-10.900078737716683
298	-10.903764683262269
299	-10.912279032045117
300	-10.483914058893617
301	-10.936829144030174
302	-11.01940155635265
303	-11.057241097818405
304	-11.063782459469833
305	-10.848863048791795
306	-11.03209755734854
307	-10.786929515152265
308	-10.884767637921138
309	-11.011561411604378
310	-11.014822162499508
311	-10.785783276854412
312	-11.00217186218029
313	-10.887311061822926
314	-11.149511188369619
315	-10.951989847672136
316	-10.877032961426902
317	-10.774349121624358
318	-10.813498952025572
319	-10.859106786683023
320	-10.763014581273463
321	-11.044538253236906
322	-11.164537655183876
323	-10.928966500776594
324	-10.875833024919771
325	-11.102171862180292
326	-10.966915395184433
327	-10.745194280961092
328	-10.893466658462549
329	-11.033634715537184
330	-10.969796731171456
331	-10.649392350823588
332	-10.92042009391643
333	-11.069631091765046
334	-10.968791057691037
335	-11.015777757300242
336	-10.944046677657628
337	-11.090619676033725
338	-10.667265766372466
339	-10.891260939267365
340	-10.895706540422209
341	-10.810309692075585
342	-11.041317157014497
343	-11.230595097563052
344	-10.701206269359583
345	-10.882249971903796
346	-10.92042009391643
347	-10.78265731132867
348	-11.255530779256132
349	-10.927417989373462
350	-11.000743573181373
351	-11.048588892639325
352	-10.84397530837316
