E	A
201	97.3
202	97.32
203	97.34
204	97.38
205	97.36
206	97.47
207	97.34
208	97.34
209	97.41
210	97.4
211	97.32
212	97.34
213	97.4
214	97.32
215	97.32
216	97.32
217	97.3
218	97.37
219	97.4
220	97.32
221	97.3
222	97.33
223	97.32
224	97.36
225	97.38
226	97.33
227	97.31
228	97.35
229	97.35
230	97.35
231	97.42
232	97.33
233	97.38
234	97.29
235	97.42
236	97.36
237	97.39
238	97.37
239	97.39
240	97.36
241	97.35
242	97.3
243	97.3
244	97.28
245	97.38
246	97.42
247	97.36
248	97.35
249	97.34
250	97.31
251	97.34
252	97.34
253	97.35
254	97.39
255	97.35
256	97.42
257	97.38
258	97.4
259	97.29
260	97.33
261	97.37
262	97.39
263	97.33
264	97.46
265	97.35
266	97.36
267	97.36
268	97.35
269	97.35
270	97.36
271	97.35
272	97.38
273	97.36
274	97.39
275	97.33
276	97.33
277	97.39
278	97.31
279	97.29
280	97.38
281	97.32
282	97.46
283	97.4
284	97.3
285	97.38
286	97.33
287	97.32
288	97.33
289	97.33
290	97.37
291	97.33
292	97.34
293	97.37
294	97.34
295	97.32
296	97.35
297	97.35
298	97.46
299	97.38
300	97.33
301	97.33
302	97.3
303	97.38
304	97.34
305	97.39
306	97.36
307	97.44
308	97.44
309	97.37
310	97.38
311	97.31
312	97.39
313	97.42
314	97.29
315	97.33
316	97.3
317	97.34
318	97.32
319	97.35
320	97.36
321	97.37
322	97.34
323	97.36
324	97.36
325	97.4
326	97.4
327	97.36
328	97.34
329	97.29
330	97.41
331	97.35
332	97.36
333	97.31
334	97.26
335	97.35
336	97.3
337	97.34
338	97.32
339	97.44
340	97.35
341	97.35
342	97.3
343	97.45
344	97.38
345	97.3
346	97.38
347	97.4
348	97.33
349	97.42
350	97.34
351	97.35
352	97.36
353	97.37
354	97.31
355	97.3
356	97.35
357	97.36
358	97.38
359	97.39
360	97.33
361	97.37
362	97.3
363	97.37
364	97.38
365	97.37
366	97.32
367	97.34
368	97.34
369	97.29
370	97.39
371	97.31
372	97.34
373	97.36
374	97.3
375	97.36
376	97.38
377	97.33
378	97.32
379	97.38
380	97.37
381	97.38
382	97.4
383	97.32
384	97.32
385	97.36
386	97.36
387	97.28
388	97.36
389	97.32
390	97.35
391	97.3
392	97.36
393	97.32
394	97.34
395	97.32
396	97.34
397	97.39
398	97.41
399	97.45
400	97.32
401	97.29
402	97.36
403	97.4
404	97.36
405	97.34
406	97.32
407	97.4
408	97.36
409	97.35
410	97.38
411	97.38
412	97.39
413	97.34
414	97.36
415	97.39
416	97.39
417	97.35
418	97.4
419	97.34
420	97.35
421	97.38
422	97.38
423	97.33
424	97.38
425	97.45
426	97.39
427	97.37
428	97.41
429	97.44
430	97.42
431	97.38
432	97.38
433	97.42
434	97.38
435	97.45
436	97.29
437	97.36
438	97.35
439	97.33
440	97.34
441	97.38
442	97.38
443	97.4
444	97.4
445	97.32
446	97.35
447	97.29
448	97.31
449	97.32
450	97.37
451	97.35
452	97.33
453	97.39
454	97.34
455	97.32
456	97.39
457	97.28
458	97.38
459	97.37
460	97.31
461	97.33
462	97.35
463	97.35
464	97.31
465	97.37
466	97.36
467	97.43
468	97.38
469	97.39
470	97.34
471	97.34
472	97.42
473	97.37
474	97.34
475	97.33
476	97.33
477	97.36
478	97.32
479	97.34
480	97.38
481	97.42
482	97.37
483	97.29
484	97.35
485	97.39
486	97.34
487	97.35
488	97.38
489	97.33
490	97.28
491	97.39
492	97.37
493	97.44
494	97.36
495	97.33
496	97.27
497	97.31
498	97.35
499	97.33
500	97.38
501	97.39
502	97.35
503	97.39
504	97.33
505	97.38
506	97.36
507	97.38
508	97.35
509	97.37
510	97.35
511	97.45
512	97.4
513	97.47
514	97.38
515	97.36
516	97.36
517	97.38
518	97.29
519	97.4
520	97.33
521	97.36
522	97.35
523	97.34
524	97.31
525	97.37
526	97.37
527	97.39
528	97.41
529	97.36
530	97.29
531	97.37
532	97.35
533	97.36
534	97.3
535	97.41
536	97.3
537	97.43
538	97.36
539	97.35
540	97.4
541	97.39
542	97.37
543	97.37
544	97.37
545	97.32
546	97.44
547	97.36
548	97.36
549	97.35
550	97.32
551	97.38
552	97.34
553	97.34
554	97.34
555	97.35
556	97.32
557	97.29
558	97.43
559	97.42
560	97.41
561	97.35
562	97.41
563	97.38
564	97.37
565	97.33
566	97.42
567	97.33
568	97.34
569	97.36
570	97.33
571	97.41
572	97.35
573	97.38
574	97.42
575	97.29
576	97.34
577	97.31
578	97.4
579	97.43
580	97.39
581	97.38
582	97.31
583	97.33
584	97.45
585	97.43
586	97.35
587	97.35
588	97.35
589	97.3
590	97.39
591	97.33
592	97.3
593	97.35
594	97.31
595	97.34
596	97.39
597	97.33
598	97.31
599	97.36
600	97.28
601	97.33
602	97.43
603	97.33
604	97.37
605	97.34
606	97.36
607	97.37
608	97.35
609	97.4
610	97.36
611	97.35
612	97.3
613	97.31
614	97.33
615	97.33
616	97.39
617	97.35
618	97.29
619	97.3
620	97.42
621	97.29
622	97.36
623	97.35
624	97.32
625	97.38
626	97.37
627	97.37
628	97.32
629	97.44
630	97.45
631	97.37
632	97.4
633	97.39
634	97.31
635	97.39
636	97.41
637	97.35
638	97.38
639	97.34
640	97.33
641	97.33
642	97.33
643	97.32
644	97.34
645	97.38
646	97.34
647	97.32
648	97.3
649	97.35
650	97.33
651	97.31
652	97.41
653	97.39
654	97.35
655	97.32
656	97.35
657	97.3
658	97.35
659	97.33
660	97.34
661	97.36
662	97.33
663	97.36
664	97.33
665	97.3
666	97.37
667	97.4
668	97.42
669	97.35
670	97.34
671	97.36
672	97.32
673	97.34
674	97.36
675	97.45
676	97.32
677	97.32
678	97.41
679	97.36
680	97.34
681	97.39
682	97.38
683	97.34
684	97.4
685	97.37
686	97.38
687	97.42
688	97.4
689	97.34
690	97.34
691	97.37
692	97.35
693	97.38
694	97.43
695	97.38
696	97.32
697	97.3
698	97.4
699	97.34
700	97.33
701	97.29
702	97.34
703	97.32
704	97.33
705	97.35
706	97.3
707	97.35
708	97.38
709	97.3
710	97.34
711	97.37
712	97.31
713	97.36
714	97.33
715	97.29
716	97.36
717	97.35
718	97.36
719	97.32
720	97.33
721	97.38
722	97.3
723	97.34
724	97.38
725	97.36
726	97.33
727	97.34
728	97.33
729	97.42
730	97.32
731	97.32
732	97.33
733	97.37
734	97.34
735	97.43
736	97.33
737	97.43
738	97.34
739	97.36
740	97.41
741	97.34
742	97.38
743	97.37
744	97.35
745	97.33
746	97.4
747	97.44
748	97.4
749	97.37
750	97.28
751	97.39
752	97.35
753	97.37
754	97.39
755	97.37
756	97.31
757	97.32
758	97.31
759	97.38
760	97.31
761	97.32
762	97.42
763	97.35
764	97.31
765	97.33
766	97.37
767	97.37
768	97.33
769	97.36
770	97.33
771	97.32
772	97.4
773	97.33
774	97.33
775	97.31
776	97.37
777	97.3
778	97.34
779	97.33
780	97.34
781	97.37
782	97.36
783	97.36
784	97.35
785	97.4
786	97.34
787	97.33
788	97.31
789	97.29
790	97.34
791	97.37
792	97.35
793	97.34
794	97.36
795	97.29
796	97.3
797	97.39
798	97.39
799	97.4
800	97.32
801	97.31
802	97.28
803	97.33
804	97.29
805	97.35
806	97.41
807	97.34
808	97.32
809	97.37
810	97.37
811	97.28
812	97.39
813	97.36
814	97.33
815	97.34
816	97.33
817	97.4
818	97.35
819	97.38
820	97.39
821	97.41
822	97.38
823	97.3
824	97.36
825	97.42
826	97.35
827	97.31
828	97.35
829	97.33
830	97.32
831	97.39
832	97.4
833	97.36
834	97.29
835	97.31
836	97.46
837	97.35
838	97.32
839	97.31
840	97.37
841	97.33
842	97.35
843	97.34
844	97.34
845	97.39
846	97.41
847	97.46
848	97.37
849	97.43
850	97.28
851	97.35
852	97.32
853	97.43
854	97.37
855	97.34
856	97.31
857	97.31
858	97.33
859	97.44
860	97.37
861	97.39
862	97.35
863	97.35
864	97.37
865	97.43
866	97.35
867	97.36
868	97.27
869	97.36
870	97.36
871	97.34
872	97.38
873	97.44
874	97.38
875	97.31
876	97.36
877	97.38
878	97.33
879	97.31
880	97.32
881	97.33
882	97.36
883	97.35
884	97.4
885	97.34
886	97.35
887	97.33
888	97.27
889	97.37
890	97.4
891	97.44
892	97.34
893	97.37
894	97.33
895	97.28
896	97.39
897	97.33
898	97.33
899	97.27
900	97.38
901	97.34
902	97.33
903	97.38
904	97.36
905	97.47
906	97.31
907	97.32
908	97.4
909	97.39
910	97.4
911	97.42
912	97.33
913	97.38
914	97.36
915	97.47
916	97.42
917	97.34
918	97.41
919	97.38
920	97.42
921	97.45
922	97.38
923	97.35
924	97.34
925	97.39
926	97.38
927	97.28
928	97.43
929	97.32
930	97.39
931	97.35
932	97.4
933	97.39
934	97.45
935	97.32
936	97.36
937	97.37
938	97.38
939	97.38
940	97.33
941	97.39
942	97.35
943	97.36
944	97.46
945	97.41
946	97.31
947	97.33
948	97.47
949	97.37
950	97.35
951	97.42
952	97.35
953	97.37
954	97.35
955	97.35
956	97.39
957	97.34
958	97.29
959	97.39
960	97.33
961	97.36
962	97.35
963	97.36
964	97.36
965	97.46
966	97.36
967	97.29
968	97.37
969	97.36
970	97.32
971	97.32
972	97.36
973	97.39
974	97.34
975	97.34
976	97.34
977	97.39
978	97.36
979	97.34
980	97.35
981	97.32
982	97.45
983	97.33
984	97.32
985	97.4
986	97.33
987	97.38
988	97.36
989	97.33
990	97.34
991	97.34
992	97.43
993	97.36
994	97.36
995	97.31
996	97.31
997	97.34
998	97.39
999	97.39
1000	97.37
