E	V
1	56.74862506754042
2	112.60685915474153
3	112.465620648423
4	112.65480380858057
5	112.23580412103027
6	112.37234158950562
7	112.32503594111363
8	112.51489710205504
9	112.65480380858057
10	112.65545505675428
11	112.46628176387047
12	112.19797283414184
13	112.65350122936135
14	112.60882021595128
15	112.14437816808025
16	112.60751286974453
17	112.2310882350318
18	112.33105277044368
19	112.51292132627972
20	112.56065615385374
21	112.41942268303598
22	112.42539385886815
23	112.60620541180066
24	112.41942268303598
25	112.47685568405804
26	112.4682649368657
27	112.37367376760267
28	112.42473051168741
29	112.56065615385374
30	112.65350122936135
31	112.33172115767435
32	112.23176202477319
33	112.46892593676101
34	112.2398451170374
35	112.37367376760265
36	112.46694285042422
37	112.33172115767435
38	112.37766959284963
39	112.4722305031347
40	112.56
41	112.51226267721646
42	112.42207683101434
43	112.51292132627972
44	112.32637322347902
45	112.56065615385374
46	112.70057753622491
47	112.23176202477319
48	112.33439440806076
49	111.99769212478405
50	111.96301140356472
51	112.27951677068755
52	112.46694285042422
53	112.4735521276401
54	112.46694285042422
55	112.33573085418818
56	112.14369946754717
57	112.46628176387047
58	112.37234158950562
59	112.0905010139395
60	112.32503594111363
61	112.42008626385395
62	112.18445129181329
63	112.465620648423
64	112.60685915474153
65	112.09527171809776
66	112.18512766262097
67	112.51423853869531
68	112.56065615385374
69	112.60620541180066
70	111.95267216756966
71	112.46694285042422
72	112.55934381789453
73	112.74743676243739
74	112.60685915474153
75	112.51818949052189
76	112.32637322347902
77	112.74679022939148
78	112.55934381789453
79	112.38033288579186
80	112.60620541180066
81	112.42804695575654
82	112.32904742956583
83	112.69992861761533
84	112.51292132627972
85	112.56
86	112.00799231191449
87	112.1389476881412
88	112.51292132627972
89	112.28085903563951
90	112.37367376760265
91	112.32570459724316
92	112.04455096812761
93	112.18580400248833
94	112.42141333783927
95	111.8647594630824
96	112.60751286974453
97	112.18986139218349
98	112.18850905263947
99	112.42274029498284
100	112.37367376760267
101	112.70057753622491
102	112.09663449159922
103	112.18580400248833
104	112.51292132627972
105	112.09663449159922
106	112.19053751558745
107	112.465620648423
108	111.90328217546137
109	112.56196837682063
110	112.1389476881412
111	112.70252412812386
112	112.46628176387047
113	112.42008626385395
114	111.95611939837804
115	112.37367376760267
116	112.418759072996
117	112.09322732053177
118	112.37367376760265
119	112.42141333783927
120	112.33573085418818
121	112.09663449159922
122	112.37966710683031
123	112.51226267721646
124	112.46628176387047
125	112.0993596590587
126	112.60620541180066
127	112.418759072996
128	112.27884559286389
129	112.28421416915361
130	112.46628176387047
131	112.51489710205504
132	112.18783283649094
133	112.51423853869531
134	112.38033288579186
135	112.37234158950562
136	112.56065615385374
137	112.00661937444647
138	112.51292132627972
139	112.51292132627972
140	112.33573085418818
141	112.418759072996
142	112.4722305031347
143	112.60620541180066
144	112.37633776924321
145	112.55934381789453
146	112.51687262078667
147	112.27951677068755
148	112.32637322347902
149	112.27817438480298
150	112.23310951249769
151	112.18445129181329
152	112.42008626385395
153	112.37433981232608
154	112.42274029498284
155	112.37234158950562
156	112.51423853869531
157	112.32904742956583
158	112.09527171809776
159	112.56
160	112.03268309804608
161	112.4682649368657
162	112.4682649368657
163	112.47156964759441
164	112.28220117969153
165	112.46694285042422
166	112.46694285042422
167	112.37367376760265
168	112.42141333783927
169	112.418759072996
170	112.4722305031347
171	112.46694285042422
172	112.46628176387047
173	112.37367376760265
174	112.28220117969153
175	112.55934381789453
176	112.42008626385395
177	112.28085903563951
178	112.05070791719744
179	112.37367376760265
180	112.2452314017655
181	112.04386670255343
182	112.46694285042422
183	112.37234158950562
184	112.28153012277596
185	112.60620541180066
186	112.52082288751994
187	112.32637322347902
188	111.95887659331348
189	112.51292132627972
190	112.32837892286462
191	112.37367376760267
192	111.82676270104164
193	112.56
194	111.86267522040292
195	112.51292132627972
196	112.51292132627972
197	112.46694285042422
198	112.46628176387047
199	112.56065615385374
200	112.239171694071
201	112.65480380858057
202	112.56065615385374
203	112.46628176387047
204	112.28085903563951
205	112.37367376760265
206	111.86059067585484
207	112.46958690777777
208	112.46958690777777
209	112.15794561964478
210	112.20202688823392
211	112.55934381789453
212	112.465620648423
213	112.18783283649094
214	112.55934381789453
215	112.56
216	112.55934381789453
217	112.6528498983088
218	112.32637322347902
219	112.18715658941906
220	112.56328048682435
221	112.65480380858057
222	112.51226267721646
223	112.55934381789453
224	112.37433981232608
225	112.28421416915361
226	112.51292132627972
227	112.60685915474153
228	112.418759072996
229	112.42804695575654
230	112.418759072996
231	112.09527171809776
232	112.52082288751994
233	112.27951677068755
234	112.70057753622491
235	112.09322732053177
236	112.37433981232608
237	112.23310951249769
238	112.3410754456719
239	112.23378321048915
240	112.37234158950562
241	112.42008626385395
242	112.65480380858057
243	112.65350122936135
244	112.74679022939148
245	112.27951677068755
246	112.09527171809776
247	112.37367376760265
248	112.42141333783927
249	112.465620648423
250	112.60882021595128
251	112.46694285042422
252	112.46892593676101
253	112.418759072996
254	112.23580412103027
255	112.42141333783927
256	112.0905010139395
257	112.27817438480298
258	112.18783283649094
