E	A
588	-10.14
589	-10.23
590	-10.14
591	-10.1
592	-10.1
593	-9.98
594	-10.18
595	-10.22
596	-10.09
597	-10.14
598	-10.25
599	-10.17
600	-9.93
601	-10.17
602	-10.04
603	-9.93
604	-10.08
605	-10.05
606	-10.06
607	-10.15
608	-9.95
609	-10.1
610	-10.23
611	-10.2
612	-10.13
613	-10.22
614	-10.07
615	-10.15
616	-10.04
617	-9.98
618	-10.11
619	-10.04
620	-10.0
621	-9.93
622	-10.27
623	-10.1
624	-9.95
625	-10.18
626	-10.26
627	-10.17
628	-10.13
629	-10.21
630	-10.24
631	-9.99
632	-10.01
633	-10.27
634	-10.0
635	-10.11
636	-10.03
637	-10.15
638	-9.97
639	-10.11
640	-10.04
641	-10.05
642	-9.99
643	-10.06
644	-10.25
645	-10.2
646	-9.81
647	-9.94
648	-10.14
649	-10.05
650	-10.36
651	-9.97
652	-9.95
653	-10.24
654	-10.33
655	-10.0
656	-10.07
657	-9.99
658	-10.21
659	-10.05
660	-10.11
661	-10.15
662	-9.92
663	-10.17
664	-9.96
665	-10.0
666	-10.22
667	-10.29
668	-10.08
669	-10.13
670	-10.18
671	-10.24
672	-10.19
673	-10.13
674	-10.01
675	-10.23
676	-10.25
677	-9.99
678	-10.09
679	-10.21
680	-10.0
681	-9.97
682	-10.11
683	-10.05
684	-10.15
685	-9.9
686	-10.13
687	-10.19
688	-10.17
689	-10.19
690	-10.1
691	-10.09
692	-10.31
693	-10.3
694	-10.03
695	-10.25
696	-10.38
697	-9.83
698	-9.85
699	-10.2
700	-10.1
701	-9.99
702	-10.2
703	-10.06
704	-10.08
705	-9.78
706	-10.04
707	-10.1
708	-10.13
709	-10.14
710	-10.22
711	-10.17
712	-10.01
713	-10.14
714	-9.99
715	-10.32
716	-10.01
717	-9.98
718	-9.94
719	-10.04
720	-10.04
721	-10.03
722	-10.11
723	-9.98
724	-10.05
725	-10.08
726	-10.03
727	-10.13
728	-9.97
729	-10.08
730	-10.18
731	-10.31
732	-10.24
733	-10.14
734	-10.16
735	-9.97
736	-10.08
737	-10.25
738	-10.14
739	-10.13
740	-10.08
741	-9.97
742	-10.09
743	-9.83
744	-10.31
745	-10.18
746	-9.95
747	-10.12
748	-9.94
749	-10.05
750	-9.86
751	-10.07
752	-10.12
753	-10.14
754	-10.19
755	-10.13
756	-10.27
757	-10.09
758	-10.08
759	-10.18
760	-10.02
761	-10.11
762	-10.24
763	-9.9
764	-10.03
765	-10.08
766	-10.14
767	-10.08
768	-10.06
769	-10.08
770	-10.01
771	-10.04
772	-10.08
773	-10.08
774	-10.01
775	-10.37
776	-10.1
777	-9.95
778	-10.23
779	-9.98
780	-10.21
781	-10.4
782	-10.22
783	-10.21
784	-10.15
785	-9.93
786	-10.08
787	-10.21
788	-9.99
789	-10.05
790	-10.14
791	-9.97
792	-10.32
793	-10.18
794	-10.37
795	-10.07
796	-10.33
797	-10.18
798	-10.06
799	-10.03
800	-10.31
801	-10.08
802	-10.1
803	-10.1
804	-10.1
805	-10.25
806	-10.08
807	-9.93
808	-9.93
809	-10.12
810	-9.93
811	-10.1
812	-10.11
813	-10.0
814	-10.2
815	-10.35
816	-10.03
817	-10.27
818	-10.08
819	-10.02
820	-10.04
821	-10.07
822	-10.02
823	-10.01
824	-10.18
825	-10.12
826	-9.96
827	-10.06
828	-10.3
829	-10.29
830	-10.3
831	-10.21
832	-10.15
833	-9.97
834	-9.81
835	-10.25
836	-10.01
837	-10.08
838	-10.06
839	-10.05
840	-10.14
841	-10.11
842	-10.07
843	-10.2
844	-10.15
845	-9.9
846	-10.1
847	-9.89
848	-10.1
849	-10.15
850	-10.29
851	-10.15
852	-10.25
853	-10.05
854	-9.96
855	-10.1
856	-9.88
857	-10.02
858	-9.96
859	-10.08
860	-9.96
861	-10.02
862	-10.03
863	-9.89
864	-10.25
865	-10.12
866	-10.18
867	-9.97
868	-10.08
869	-9.92
870	-10.02
871	-9.95
872	-10.04
873	-10.13
874	-9.91
875	-9.99
876	-10.19
877	-10.14
878	-10.03
879	-10.06
880	-9.99
881	-10.14
882	-9.99
883	-10.1
884	-9.97
885	-10.13
886	-10.07
887	-9.91
888	-10.24
889	-10.12
890	-10.11
891	-10.09
892	-10.16
893	-9.98
894	-10.11
895	-10.11
896	-10.03
897	-10.31
898	-10.14
899	-10.05
900	-9.89
901	-10.1
902	-9.97
903	-10.0
904	-9.94
905	-10.26
906	-10.03
907	-10.32
908	-10.18
909	-9.82
910	-10.05
911	-10.03
912	-10.13
913	-10.09
914	-10.12
915	-9.97
916	-10.09
917	-9.97
918	-9.99
919	-10.17
920	-10.32
921	-10.1
922	-10.08
923	-10.06
924	-10.1
925	-10.04
926	-9.87
927	-10.22
928	-9.97
929	-10.09
930	-9.99
931	-9.97
932	-9.85
933	-9.95
934	-9.92
935	-10.12
936	-10.07
937	-9.93
938	-10.04
939	-10.13
940	-10.17
941	-10.11
942	-10.12
943	-10.27
944	-10.02
945	-10.18
946	-9.98
947	-10.28
948	-10.1
949	-10.14
950	-9.96
951	-9.93
952	-10.08
953	-9.88
954	-10.02
955	-10.09
956	-10.12
957	-10.05
958	-10.0
959	-10.04
960	-10.05
961	-9.95
962	-10.22
963	-10.03
964	-9.99
965	-9.86
966	-10.18
967	-10.01
968	-9.94
969	-9.95
970	-10.27
971	-9.98
972	-10.17
973	-9.92
974	-9.96
975	-10.22
976	-10.37
977	-10.22
978	-10.05
979	-9.97
980	-10.28
981	-10.11
982	-10.28
983	-9.96
984	-10.36
985	-10.24
986	-9.88
987	-10.04
988	-9.94
989	-10.27
990	-9.93
991	-10.22
992	-10.16
993	-9.9
994	-10.19
995	-10.15
996	-10.08
997	-10.0
998	-10.11
999	-10.14
1000	-10.12
