E	V
1	-18.825325788819722
2	-20.343905058634125
3	-19.35835975739241
4	-18.809739946098574
5	-20.35638438412569
6	-16.96435105652906
7	-19.162822400726036
8	-19.077602070183943
9	-17.206996673259205
10	-20.583251542876475
11	-17.705082282374352
12	-19.295069313862477
13	-17.69188912776343
14	-18.96151694118183
15	-19.321138377799603
16	-19.13476005866277
17	-17.748501578479093
18	-19.705320150450657
19	-19.05828487878232
20	-17.83646451064366
21	-19.387330453636242
22	-19.774659114165217
23	-16.91840481927487
24	-20.491310269633473
25	-18.94099229124869
26	-20.56001405973946
27	-17.608545428934846
28	-18.266373654188154
29	-20.833292111029103
30	-20.64362821847655
31	-19.9724476512932
32	-18.59448741062466
33	-19.218881962593287
34	-20.231022663478964
35	-19.674883497817188
36	-17.63475426179945
37	-17.694292841739447
38	-18.06489420878708
39	-19.767208185005206
40	-19.145554208584482
41	-17.185938340451983
42	-20.088946200852295
43	-17.39304186998072
44	-17.29862125501132
45	-19.496185576936494
46	-18.238071404425547
47	-19.776156897316508
48	-18.394583502851674
49	-19.140153310483495
50	-18.380166110665044
51	-18.607054757385463
52	-19.29253406840047
53	-17.964402244019016
54	-18.853524629803374
55	-18.641840824964156
56	-19.423365408175485
57	-19.172065097950544
58	-20.03467764285273
59	-19.677517026149015
60	-19.19265045712339
61	-17.535521605465668
62	-18.718334092197345
63	-18.676008849551316
64	-19.719584498106787
65	-17.049103968894812
66	-19.493309248315207
67	-19.511899722388822
68	-20.09495332321293
69	-19.582267156658773
70	-17.83647166465343
71	-17.845204332078026
72	-19.609464999513918
73	-18.7883698911777
74	-19.09612370316762
75	-16.785665054803076
76	-18.54568973513302
77	-18.187773708400407
78	-18.792222792247614
79	-18.81880088187796
80	-19.422889203168516
81	-18.833718413247407
82	-18.708228134936515
83	-18.989182329028655
84	-18.821340656117417
85	-18.031417446309902
86	-16.925950668983397
87	-17.505923999474888
88	-21.115277709739185
89	-18.016589044361528
90	-18.36248645806055
91	-19.30128116561064
92	-17.72080447139438
93	-17.05364490572349
94	-18.183483457653985
95	-19.57101654098524
96	-19.426948719691723
97	-19.33657359906117
98	-18.850617644614168
99	-19.711145038308274
100	-18.409821495169133
101	-19.721394047936997
102	-16.009471411485322
103	-19.13737464633799
104	-17.61840104218002
105	-19.04910207526614
106	-19.058613577810288
107	-19.22257452278595
108	-19.001225685298014
109	-17.520115712650668
110	-19.65986518175916
111	-19.46720527782723
112	-18.27282513633798
113	-18.44194210685439
114	-18.602664128503026
115	-20.242902578727836
116	-17.22378171960355
117	-17.88434320143114
118	-19.083937036731125
119	-19.96048416709109
120	-21.352445123466467
121	-18.104423473287575
122	-19.099703940160232
123	-17.901229673389906
124	-18.284283383024903
125	-18.44206576302669
126	-20.326865156269005
127	-19.21025249405406
128	-20.93089513818976
129	-19.299031176670407
130	-19.01883270011126
131	-18.902543469026856
132	-20.484394615468666
133	-19.61177008862797
134	-19.64408338622888
135	-18.086477167436627
136	-17.958161861775224
137	-22.103473665225557
138	-18.894165635507942
139	-19.729368994555546
140	-19.0846658298185
141	-18.976468998634044
142	-20.149722371009126
143	-19.71108362555419
144	-17.615228215931907
145	-18.455271135484548
146	-20.82483202971811
147	-19.71899670136262
148	-20.359822006037124
149	-18.943104666296016
150	-18.08698920365203
151	-20.402793777199815
152	-17.925226077304682
153	-20.303304921054302
154	-18.212528694299166
155	-19.86660707275227
156	-18.775975291642876
157	-18.4965494855357
158	-18.49333252756101
159	-17.736058884355078
160	-19.245304607037664
161	-18.422499450065953
162	-18.723288744137847
163	-19.595396667354603
164	-20.283570926412267
165	-18.095766192370938
166	-17.010778545637397
167	-18.70999163879013
168	-17.896575739834923
169	-19.555844498721484
170	-17.180338290383702
171	-17.272742339358956
172	-19.881983953961726
173	-19.660238350210903
174	-16.726548518647476
175	-19.441641785621425
176	-18.42347350883467
177	-19.085255308992053
178	-19.018195981643643
179	-19.2541928166838
180	-18.517678126720046
181	-15.987208616736925
182	-18.173690235544058
183	-19.172866713841728
184	-19.054878202841522
185	-18.665199074632785
186	-18.763266041165874
187	-17.861934205865055
188	-17.124157582397615
189	-18.802094005172194
190	-18.261264372448558
191	-17.058909605362985
192	-19.317361150184553
193	-20.161388551398947
194	-18.0907785516248
195	-20.07423810530596
196	-18.93516714496736
197	-18.41163015739466
198	-18.858930199498403
199	-19.02966665763274
200	-17.73008382140168
201	-18.036113841953505
202	-19.014869574166706
203	-18.884934097291854
204	-18.433915792433964
205	-16.971688050623833
206	-18.501722802860694
207	-18.218712299611443
208	-19.672455569661103
209	-19.708940999268755
210	-18.570130226372065
211	-18.198780309940084
212	-18.583378107030633
213	-18.360419350671492
214	-20.014171517049697
215	-18.68840996417726
216	-19.17451632479235
217	-20.44967791370084
218	-18.549066306689063
219	-19.454468850642996
220	-19.045794945955613
221	-19.46264068906573
222	-17.604046050113286
223	-17.64029720364189
224	-19.173399903580798
225	-17.364738516470634
226	-18.509969123426835
227	-19.752298727117235
228	-17.97475543804125
229	-18.81099383757908
230	-17.919385696538352
231	-16.3117063533617
232	-17.209959308457336
233	-20.516697045488687
234	-18.38687416345426
235	-18.17921210985875
236	-17.18046426646933
237	-20.143293536545244
238	-20.700754651007077
239	-18.852672286882353
240	-18.09449948487593
241	-17.699091101319954
242	-18.674469877286963
243	-16.97019439821791
244	-19.69697748164974
245	-17.77081190947033
246	-18.19490287098249
247	-17.243790337263597
248	-19.643971032679527
249	-17.711958200341183
250	-19.245910964704194
251	-17.21010416563915
252	-19.75188698637615
253	-19.098625443174832
254	-18.943378634895907
255	-19.11086241673877
256	-18.681759439952426
257	-19.067783250633457
258	-21.407683250825066
259	-18.916948030161283
260	-17.802579411171177
261	-19.59803168770811
262	-17.828933752641532
263	-17.325369481217646
264	-19.145200658361787
265	-19.32617413459093
266	-19.215158591433678
267	-18.31196228990211
268	-18.26803335547759
269	-19.155349238813383
270	-19.88753296715411
271	-19.25233501009545
272	-18.848414900665865
273	-18.043092611206045
274	-16.970561961527466
275	-19.37156487789204
276	-19.838341562249838
277	-18.26122695747052
278	-18.130561607953087
279	-18.19732207126262
280	-19.781174238882546
281	-18.850866023602528
282	-18.55032498307424
283	-18.51599862542938
284	-19.946241891551097
285	-20.237489195557117
286	-17.29251558952136
287	-19.206960215602397
288	-18.391492344895823
289	-19.5505267077499
290	-18.32691597221233
291	-17.123454121362485
292	-17.17070401026393
293	-18.932619369672977
294	-18.259205040888055
295	-20.994582350608162
296	-17.658013958465013
297	-19.965516799288046
298	-19.505781359484022
299	-18.04859942444569
300	-20.88397318111843
301	-17.288390229394142
302	-20.121625950627354
303	-19.24067319760303
304	-18.997832688825202
305	-19.08953198734193
306	-18.969408807326985
307	-18.568060909735742
308	-19.056866601475843
309	-17.77012545576634
310	-18.0689961011943
311	-18.916257312269423
312	-18.214227752329847
313	-17.30473379532168
314	-20.20602316956
315	-20.14909631810346
316	-18.418695509891762
317	-20.1280921205692
318	-19.340233712115143
319	-19.48357478946062
320	-18.35398403906719
321	-18.698006160826992
322	-20.306883780372246
323	-18.15697675820456
324	-19.056203495054415
325	-17.41963945635751
326	-18.583755214190035
327	-19.512123471443303
328	-18.47939040050086
329	-19.080015898231085
330	-18.765771158605595
331	-17.79876077350066
332	-18.12128411307545
333	-17.166046569306005
334	-18.83432696418938
335	-20.625425778874018
336	-19.019263110262575
337	-17.752967005844887
338	-17.909325206375435
339	-18.99887156058668
340	-19.235045116542608
341	-17.134129518747674
342	-18.87611125553191
343	-19.338688647737367
344	-18.77758627143553
345	-18.312240601718273
346	-16.98551713315633
347	-17.745203871980355
348	-19.507451559010672
349	-19.004698467010257
350	-19.136645607853296
351	-18.352709158587466
352	-20.359505070881422
353	-19.091981084461068
354	-18.332842598559264
355	-20.738723065847672
356	-18.451203581766904
357	-19.237027179747642
358	-17.662833391027746
359	-19.25407168071855
360	-18.531463828576463
361	-19.756077500299895
362	-18.628458602362095
363	-18.894490430517788
364	-19.18263265366321
365	-18.976918618570735
366	-18.851712424318404
367	-18.754053075323625
368	-18.44657165139261
369	-17.550157078315355
370	-18.09558176003699
371	-19.54465455742929
372	-17.381976568083168
373	-19.092891862351994
374	-18.717472999853296
375	-18.258025969470694
376	-17.15298434829775
377	-20.973378097531032
378	-18.177035832494848
379	-18.727346195175038
380	-18.512745456643174
381	-20.548764543938486
382	-20.428179386754152
383	-19.517874647099593
384	-19.491976758368473
385	-19.750167671960376
386	-15.93250062357657
387	-19.273072080888934
388	-18.179432806542728
389	-18.397355339472078
390	-20.03435486931813
391	-18.536052650309024
392	-19.81191148190687
393	-18.526138009723415
394	-20.013031216696437
395	-19.191692250185444
396	-18.084631618800135
397	-18.461938495555852
398	-20.09594716043181
399	-18.527970293533457
400	-18.61505718301397
401	-17.270953432484593
402	-17.82784561925982
403	-17.224106655813202
404	-18.161016861524786
405	-19.534239087768043
406	-17.1268055028582
407	-19.706567136521322
408	-17.266517723938993
409	-17.75035586959184
410	-19.095081595775458
411	-18.328352331625705
412	-17.587529800529843
413	-19.62141929709694
414	-17.32638395865701
415	-17.05645077349238
416	-19.31743366890991
417	-18.03803751740816
418	-18.44520202779794
419	-19.285036793078703
420	-18.297608946368886
421	-16.576449535167924
422	-18.513521471710085
423	-20.388015183705527
424	-19.710416800401077
425	-19.55575107879551
426	-19.545555505491613
427	-18.331589912159167
428	-18.189602674201588
429	-17.72729666082708
430	-19.0688285084597
431	-20.60411464113879
432	-17.59339223467673
433	-19.175327978430282
434	-18.331539256412146
435	-19.20458740753267
436	-17.45852731567285
437	-17.802344499016243
438	-17.966738580694404
439	-17.207707808128532
440	-16.20687606856651
441	-19.063182225573165
442	-17.317196594288024
443	-18.237427360899034
444	-18.050411397869418
445	-17.956713321227
446	-17.32028824721317
447	-19.624599474551466
448	-20.054265205943636
449	-17.96803501673179
450	-19.794345383644043
451	-18.640636421623885
452	-19.785567675473477
453	-20.112399275146995
454	-17.955482321906853
455	-20.13853432843439
456	-22.1140891426326
457	-17.523113073357834
458	-20.80116120993742
459	-18.414611591099494
460	-19.123160850265506
461	-16.957320329178337
462	-20.195754926773677
463	-19.059330799138554
464	-19.532708974763757
465	-17.630238371198732
466	-18.12972201284648
467	-20.98104697424125
468	-17.8955339334151
469	-19.491636852923712
470	-19.45037370769978
471	-17.41345301031092
472	-20.08658282978488
473	-20.125640533074925
474	-19.21156771538906
475	-17.990252703262925
476	-18.593161474072723
477	-18.64600777289112
478	-20.306020256746756
479	-19.39133681969878
