E	V
1	-6.218674211180262
2	-7.536094941365853
3	-6.293640242607587
4	-7.166260053901413
5	-6.411615615874305
6	-5.911648943470932
7	-7.513177599273949
8	-6.402397929816042
9	-6.085003326740797
10	-6.688748457123488
11	-6.438917717625638
12	-7.132930686137517
13	-6.580110872236568
14	-6.698483058818154
15	-6.782861622200392
16	-7.161239941337226
17	-6.503498421520905
18	-6.82667984954934
19	-7.333715121217669
20	-6.727535489356334
21	-6.2686695463637525
22	-7.181340885834783
23	-6.493595180725119
24	-6.828689730366514
25	-5.839007708751297
26	-6.903985940260527
27	-5.99145457106515
28	-5.90162634581183
29	-7.334707888970875
30	-7.948371781523439
31	-7.283552348706793
32	-5.865512589375325
33	-6.977118037406707
34	-6.684977336521011
35	-6.585116502182792
36	-6.269245738200535
37	-6.5617071582605355
38	-6.183105791212916
39	-6.55279181499478
40	-6.790445791415512
41	-6.482061659548014
42	-7.059053799147687
43	-6.334958130019276
44	-6.513378744988674
45	-6.347814423063497
46	-6.193928595574449
47	-6.875843102683466
48	-6.637416497148317
49	-7.607846689516485
50	-6.339833889334953
51	-6.35294524261453
52	-6.619465931599518
53	-6.627597755980968
54	-6.358475370196614
55	-6.454159175035832
56	-7.132634591824506
57	-6.759934902049453
58	-7.0773223571472625
59	-6.41848297385096
60	-6.991349542876599
61	-6.71647839453432
62	-6.5656659078026305
63	-6.019991150448664
64	-6.704415501893204
65	-6.6708960311051815
66	-6.354690751684771
67	-6.508100277611175
68	-6.705046676787068
69	-6.121732843341211
70	-6.675528335346557
71	-6.358795667921956
72	-6.802535000486069
73	-6.135630108822285
74	-7.131876296832379
75	-6.790334945196903
76	-5.950310264866971
77	-6.380226291599588
78	-6.403777207752376
79	-5.9371991181220425
80	-6.381110796831467
81	-5.978281586752575
82	-7.591771865063475
83	-6.774817670971341
84	-6.682659343882565
85	-6.496582553690086
86	-6.466049331016594
87	-6.506076000525101
88	-6.916722290260792
89	-6.8114109556384586
90	-6.233513541939433
91	-7.254718834389359
92	-6.771195528605618
93	-5.958355094276487
94	-6.924516542346007
95	-6.572983459014745
96	-6.225051280308267
97	-6.323426400938823
98	-7.173382355385831
99	-6.424854961691723
100	-6.018178504830864
101	-6.354605952062977
102	-6.346528588514683
103	-6.722625353661977
104	-6.25759895781997
105	-6.910897924733843
106	-6.417386422189696
107	-6.585425477214025
108	-6.598774314701976
109	-5.835884287349317
110	-7.436134818240846
111	-6.552794722172763
112	-6.395174863662009
113	-7.318057893145598
114	-6.345335871496954
115	-7.21709742127214
116	-6.412218280396449
117	-6.275656798568858
118	-6.124062963268859
119	-6.807515832908896
120	-7.243554876533528
121	-6.523576526712399
122	-6.9402960598397625
123	-6.4107703266100895
124	-6.48371661697508
125	-6.337934236973304
126	-6.941134843730982
127	-6.80574750594593
128	-7.189104861810224
129	-6.50096882332959
130	-6.341167299888731
131	-5.749456530973135
132	-6.191605384531299
133	-7.120229911372023
134	-7.171916613771115
135	-6.425522832563364
136	-6.713838138224767
137	-7.512526334774418
138	-7.229834364492035
139	-6.842631005444438
140	-5.807334170181485
141	-7.291531001365953
142	-7.226277628990863
143	-6.616916374445797
144	-6.2967717840680795
145	-6.700728864515443
146	-7.507167970281882
147	-6.077003298637365
148	-7.0561779939628595
149	-7.372895333703989
150	-6.509010796347946
151	-6.801206222800171
152	-6.3227739226953155
153	-6.5846950789456855
154	-6.999471305700833
155	-6.457392927247717
156	-7.120024708357115
157	-7.023450514464297
158	-6.358667472438986
159	-6.187941115644903
160	-7.022695392962319
161	-7.057500549934038
162	-6.63271125586213
163	-6.044603332645397
164	-7.400429073587721
165	-6.736233807629055
166	-6.801221454362593
167	-6.750008361209864
168	-6.04342426016507
169	-6.900155501278491
170	-6.443661709616277
171	-6.495257660641026
172	-6.670016046038267
173	-6.435761649789087
174	-6.261451481352517
175	-6.7903582143785615
176	-7.24052649116533
177	-6.382744691007924
178	-6.465804018356349
179	-6.32980718331618
180	-6.078321873279939
181	-5.848791383263065
182	-6.694309764455926
183	-6.831133286158259
184	-6.961121797158482
185	-6.734800925367206
186	-6.392733958834108
187	-5.642065794134937
188	-6.259842417602379
189	-6.589905994827797
190	-6.054735627551438
191	-6.649090394637002
192	-7.014638849815439
193	-7.202611448601032
194	-6.237221448375182
195	-6.78576189469402
196	-6.44883285503264
197	-6.320369842605323
198	-6.753069800501577
199	-6.73033334236725
200	-6.13391617859832
201	-6.159886158046479
202	-6.341130425833275
203	-7.4590659027081445
204	-6.606084207566027
205	-6.252311949376163
206	-6.7702771971393085
207	-6.453287700388535
208	-6.0275444303388905
209	-6.743059000731227
210	-6.805869773627931
211	-5.449219690059905
212	-6.800621892969359
213	-7.123580649328501
214	-6.1378284829502805
215	-6.17959003582273
216	-6.693483675207637
217	-6.826322086299157
218	-6.4989336933109225
219	-6.733531149356996
220	-7.166205054044381
221	-6.357359310934258
222	-6.3119539498867026
223	-6.307702796358108
224	-7.142600096419197
225	-7.127261483529374
226	-6.462030876573159
227	-7.111701272882742
228	-6.30924456195873
229	-6.965006162420896
230	-6.316614303461624
231	-6.504293646638294
232	-6.102040691542661
233	-6.135302954511296
234	-6.713125836545735
235	-6.208787890141235
236	-5.979535733530657
237	-6.328706463454737
238	-7.491245348992886
239	-6.595327713117628
240	-5.961500515124077
241	-6.864908898680028
242	-6.1175301227130205
243	-6.537805601782083
244	-6.863022518350251
245	-6.069188090529661
246	-6.077097129017505
247	-7.056209662736412
248	-6.940028967320465
249	-6.420041799658807
250	-6.4420890352957905
251	-6.649895834360844
252	-7.364113013623838
253	-6.441374556825162
254	-6.120621365104073
255	-6.57313758326122
256	-6.294240560047559
257	-6.408216749366539
258	-7.264316749174923
259	-6.2750519698387075
260	-7.177420588828814
261	-7.60596831229187
262	-7.187066247358466
263	-6.382630518782345
264	-6.750799341638198
265	-6.117825865409068
266	-6.33284140856632
267	-6.644037710097881
268	-6.275966644522404
269	-6.776650761186605
270	-6.184467032845858
271	-6.595664989904538
272	-7.047585099334114
273	-6.5649073887939435
274	-7.09743803847253
275	-6.520435122107944
276	-8.18565843775016
277	-6.562773042529465
278	-6.285438392046907
279	-6.910677928737362
280	-6.9308257611174575
281	-6.901133976397469
282	-6.401675016925756
283	-6.876001374570614
284	-6.865758108448903
285	-6.886510804442875
286	-6.275484410478633
287	-6.413039784397597
288	-7.124507655104166
289	-6.829473292250079
290	-6.557084027787649
291	-6.132545878637515
292	-6.221295989736075
293	-6.519380630327008
294	-6.324794959111933
295	-6.741417649391828
296	-6.4819860415349755
297	-6.646483200711936
298	-6.242218640515965
299	-6.303400575554301
300	-6.864026818881545
301	-6.79160977060585
302	-6.5943740493726315
303	-7.059326802396975
304	-6.542167311174776
305	-6.8424680126580535
306	-6.838591192672996
307	-7.403939090264239
308	-7.535133398524145
309	-6.833874544233647
310	-6.5270038988056855
311	-7.163742687730571
312	-6.569772247670148
313	-6.347266204678314
314	-7.257976830439982
315	-7.326903681896523
316	-6.461304490108239
317	-6.927907879430772
318	-6.8117662878848515
319	-6.276425210539377
320	-6.0740159609328055
321	-6.361993839172982
322	-6.841116219627724
323	-6.583023241795416
324	-7.8517965049455825
325	-6.88036054364248
326	-7.472244785809938
327	-7.071876528556698
328	-6.5246095994991276
329	-6.499984101768905
330	-7.142228841394392
331	-6.341239226499338
332	-6.382715886924546
333	-5.913953430693989
334	-6.465673035810616
335	-6.798574221125976
336	-7.620736889737414
337	-5.9630329941551
338	-7.518674793624571
339	-7.437128439413314
340	-5.780954883457377
341	-6.2938704812523225
342	-6.651888744468081
343	-6.681311352262624
344	-6.470413728564464
345	-7.771759398281702
346	-5.910482866843663
347	-6.546796128019628
348	-6.74454844098931
349	-6.9433015329897385
350	-6.199354392146685
351	-6.439290841412519
352	-6.604494929118556
353	-6.40401891553893
354	-6.967157401440718
355	-6.8692769341523165
356	-6.568796418233095
357	-6.322972820252351
358	-6.58916660897224
359	-6.809928319281433
360	-6.028536171423537
361	-6.439922499700087
362	-6.3995413976378925
363	-6.537509569482211
364	-6.03736734633679
365	-6.087081381429244
366	-6.528287575681581
367	-7.373946924676366
368	-7.08942834860737
369	-5.6578429216846295
370	-6.332418239962997
371	-6.735345442570695
372	-6.286023431916826
373	-6.803108137647983
374	-6.930527000146692
375	-6.705974030529301
376	-6.611015651702238
377	-6.8946219024689395
378	-6.706964167505148
379	-6.736653804824949
380	-6.063254543356816
381	-6.7672354560615
382	-7.851820613245842
383	-6.7221253529003855
384	-6.412023241631511
385	-7.177832328039599
386	-6.711499376423426
387	-6.5789279191110515
388	-7.192567193457275
389	-6.602644660527909
390	-7.285645130681855
391	-7.443947349690948
392	-6.888088518093127
393	-6.497861990276587
394	-6.846968783303548
395	-6.844307749814546
396	-6.963368381199852
397	-5.9100615044441405
398	-6.9240528395681835
399	-6.948029706466542
400	-6.600942816986005
401	-5.997046567515395
402	-6.272154380740178
403	-6.347893344186783
404	-6.358983138475201
405	-5.965760912231946
406	-6.921194497141799
407	-5.917432863478671
408	-6.6734822760610015
409	-5.9816441304081645
410	-7.292918404224533
411	-7.315647668374285
412	-6.052470199470143
413	-7.078580702903058
414	-6.79361604134298
415	-6.975549226507619
416	-7.162566331090073
417	-6.6299624825918295
418	-6.530797972202061
419	-6.374963206921283
420	-6.422391053631106
421	-7.535550464832063
422	-6.602478528289904
423	-7.215984816294453
424	-6.053583199598899
425	-6.6362489212044755
426	-6.722444494508379
427	-5.94441008784082
428	-6.582397325798398
429	-6.080703339172904
430	-6.351171491540288
431	-7.1358853588611995
432	-6.214607765323265
433	-7.140672021569713
434	-6.212460743587848
435	-6.279412592467324
436	-6.997472684327135
437	-6.9456555009837535
438	-6.533261419305586
439	-6.256292191871445
440	-7.097123931433481
441	-6.424817774426831
442	-6.558803405711969
443	-7.110572639100982
444	-7.325588602130569
445	-6.763286678772974
446	-6.5237117527868165
447	-6.759400525448521
448	-6.313734794056354
449	-6.0879649832682
450	-7.853654616355934
451	-6.811363578376099
452	-6.4904323245265205
453	-6.647600724852995
454	-6.2885176780931245
455	-6.221465671565609
456	-7.081910857367378
457	-6.600886926642154
458	-7.2348387900625575
459	-6.229388408900509
460	-6.968839149734478
461	-7.182679670821647
462	-6.812245073226314
463	-6.2566692008614355
464	-7.063291025236224
465	-6.1017616288012535
466	-6.086277987153517
467	-7.462953025758739
468	-6.704466066584888
469	-6.384363147076277
470	-6.573626292300209
471	-6.0865469896890625
472	-6.833417170215112
473	-7.162359466925063
474	-7.312432284610923
475	-6.545747296737066
476	-7.674838525927266
477	-6.809992227108853
478	-6.28597974325324
479	-7.280663180301199
480	-6.6620377563309585
481	-6.298004321810071
482	-6.077701652631628
483	-6.9310420980822185
484	-6.85257944207014
485	-7.253582802196836
486	-6.644857381770291
487	-6.537844307663041
488	-5.944868941578789
489	-6.551611533063178
490	-6.584520306300563
491	-6.6168983147930085
492	-6.541522509076407
493	-6.337964388603253
494	-6.829629130593828
495	-6.5259693809671555
496	-6.6100243594268795
497	-6.6257315975602324
498	-5.911857989823055
499	-6.0390328490554275
500	-6.520174759672804
501	-8.647240182715544
502	-8.610043479082796
503	-8.85080219033459
504	-8.415546091270375
505	-8.620893213316977
506	-8.872010733504117
507	-8.193060924193135
508	-8.449703427099783
509	-8.82315764446783
510	-8.53020162929612
511	-8.56172542115438
512	-8.702282987733769
