E	V
1	7.3991411720795845
2	7.753961920329738
3	7.471292574649654
4	6.510660942907537
5	6.27308492477241
6	7.057490585759226
7	8.1692104399716
8	7.020423423568808
9	5.888459414893994
10	6.373492437791805
11	7.052461320528891
12	8.23462411844318
13	7.821412147717348
14	6.196150997149433
15	7.63437758264369
16	7.695695736496607
17	8.189237427310363
18	8.221156640383423
19	7.500746185553301
20	9.048579316097415
21	7.4518562214096615
22	7.697569787297489
23	6.908637523021872
24	7.4365335188039605
25	7.1420759888610625
26	7.3248637675170425
27	6.640033669842819
28	6.9885491288349595
29	7.521149235525532
30	7.457626781957376
31	7.28082342970052
32	7.628268282708479
33	5.888579373895227
34	8.549698784249285
35	7.22165602110339
36	8.26065957321414
37	6.868414621989635
38	8.272648503455088
39	8.005551275463988
40	7.388214869219484
41	8.34728914137984
42	6.282312215953272
43	7.70142828000232
44	6.278754172226542
45	7.812889895042827
46	8.119298637414355
47	6.10723136157276
48	7.568093958384964
49	6.806797533600166
50	7.031201691656598
51	7.886425028740904
52	6.9712535390694566
53	8.732598280761897
54	6.418762980526999
55	7.112662635472075
56	8.068584155244626
57	8.017235220602371
58	9.819960159204452
59	6.2320825476440795
60	6.251913817342597
61	6.900309261917022
62	6.897360894957757
63	7.853871128783373
64	7.459544041352844
65	7.274937407375871
66	7.6704281514760115
67	5.944146799220597
68	7.489922599691826
69	6.410845195259887
70	7.478929488379949
71	7.073079115974972
72	8.217738050701678
73	6.164887789480934
74	7.405674044016127
75	7.890249991776856
76	7.434894158948564
77	8.276068770050715
78	7.639263086441895
79	7.575397450524974
80	8.254864235969288
81	7.276383572507861
82	8.550986713999405
83	8.44572102669892
84	7.933630940518895
85	7.257132893246778
86	8.259528508398965
87	7.009666649028118
88	7.9419547735838325
89	8.066287267658666
90	6.6150993074504365
91	8.166487385456154
92	7.329183285526858
93	6.70744340695746
94	6.477224872019104
95	8.188409347305853
96	7.914807166822107
97	8.24032084185301
98	6.470935225400246
99	7.929872518944558
100	6.382598874308721
101	7.590677167355099
102	6.620472935191268
103	8.17197592875727
104	6.43126662089046
105	8.012111109430105
106	6.512472222085047
107	6.816392945008508
108	6.824154027718933
109	6.596285317915889
110	7.087623346509034
111	8.369079887118971
112	7.556912108785161
113	7.683600437586337
114	7.06505707712971
115	6.45698016010309
116	8.468907301543712
117	8.45975844705944
118	7.643490718639311
119	7.277236514246752
120	6.947840151794759
121	7.925629152646963
122	6.728712097208429
123	8.573516700544939
124	6.677349830563239
125	8.157583836008644
126	7.292587766784479
127	7.1120949853195565
128	8.894615602981418
129	7.156829222487688
130	7.204273857569415
131	6.70519813840492
132	6.694256887977753
133	6.746203774243007
134	7.359999999999999
135	7.843930414584438
136	7.0140195336512985
137	8.404996878900157
138	7.775497183978873
139	7.50998571425656
140	8.450037128542261
141	7.571622422185124
142	7.427978748457551
143	7.463743960179903
144	8.41498357420896
145	7.705533518839951
