E	V
1	8.511654436052545
2	6.466622963504376
3	7.66411854911445
4	5.690404220554412
5	6.683970899330878
6	6.325212469232698
7	6.478012591093682
8	7.202743867841384
9	7.282259271778797
10	7.125550929007081
11	8.82283401653998
12	7.573640823324864
13	7.4092273182161605
14	6.304527995740557
15	8.561521977000703
16	7.653640823324864
17	8.036061879184322
18	6.640032573117098
19	8.152698499747222
20	8.013845203004538
21	7.638386715148385
22	7.830202150826827
23	7.313608305156178
24	7.671585355235541
25	7.503519382246284
26	7.733744683561992
27	6.297168298389809
28	8.166739446176539
29	7.825348745551049
30	7.222228508558855
31	7.138993118488191
32	6.772548274062386
33	9.508765150525182
34	6.832205087841113
35	7.6928579878322605
36	6.623150859675137
37	8.62726186162996
38	7.701470270338989
39	8.907771067833858
40	7.518522417151836
41	7.824811516994901
42	8.579361653961506
43	7.701284685695905
44	7.37474185761846
45	7.929462167258131
46	7.656407056734626
47	7.995735220171177
48	7.171583676579685
49	8.06388222153663
50	6.915596768592195
51	7.40889327529514
52	6.72846511105447
53	6.650845195259887
54	7.240160767548841
55	7.768534657630612
56	8.468958200325176
57	7.8683240202536044
58	7.667618919782678
59	9.036561882411025
60	8.424922359499622
61	8.380663071662596
62	8.4180911394722
63	8.615402809070707
64	7.592194785115906
65	6.9228374111448385
66	6.8576964957019655
67	8.315902763410993
68	8.174953102135728
69	8.061495769379786
70	10.195311508163627
71	6.84051667675458
72	7.925949373924488
73	7.591903613185869
74	6.868849779498799
75	7.622608972619043
76	8.329425978379996
77	8.096168777097944
78	8.118163921755709
79	8.126027301827438
80	6.918051331605762
81	10.572358499763052
82	6.867328942629858
83	6.82243657236174
84	7.077944481994132
85	8.41544740923967
86	7.707135583350037
87	8.323827838783277
88	8.41142301671082
89	9.181944647408063
90	6.824474743547169
91	8.968550325667904
92	7.922936842985616
93	8.677908593865954
94	8.289420856580918
95	6.887226331211771
96	7.904678408932115
97	8.152924155839257
98	7.800000000000002
99	7.074031249850407
100	8.549276583333546
101	8.658618820517052
102	8.47091676766956
103	8.683653128762721
104	7.48998567332303
105	7.965037414775528
106	8.226408955213772
107	7.854533630084025
108	8.604734033699867
109	8.188045307166567
110	7.217937807286341
111	7.5169633832202125
112	8.124077782891556
113	9.226342958449678
114	9.39165443605254
115	8.490247387864486
116	10.45964425626941
117	8.674278255674192
118	7.647729205265769
119	9.501017584570977
120	9.087925526520152
121	8.455150060981062
122	6.940914506658166
123	8.607136793592526
124	8.47577255031328
125	8.814710955477144
126	8.045782208808173
127	8.913101806381555
128	9.247714010934338
129	10.496546981909795
130	7.646006001086195
131	9.726891434066435
132	11.021565151961266
133	9.077774455617629
134	8.347245229852973
135	8.932072950577714
136	8.50725418305274
137	9.956679354077869
138	9.107454017870474
139	7.357762128292483
140	8.385073622865516
141	7.9914180500192185
142	9.433920151417851
143	7.591790777743781
144	7.66476137196133
145	9.404213042383665
146	9.086761464503207
147	8.894897768221643
148	8.840000000000002
149	9.000549417378082
150	8.285809592846375
151	7.376370161557237
152	10.226381068954716
153	9.544351407893249
154	7.220876017008189
155	8.964302857109942
156	6.95952677855859
157	9.31307488658818
158	11.140379297942506
159	8.396381237308056
160	8.364752880479069
161	8.488520655960892
162	8.780248748522908
163	8.780441152620634
164	8.125961409187745
165	9.13811179013565
166	9.03158565202272
167	9.69896849058165
168	8.988611556784452
169	9.133195125651064
170	7.910207176391982
171	9.948307881113543
172	11.276200510447628
173	8.231666290443924
174	10.770689294565535
175	9.237473941796711
176	8.793327956985749
177	9.686370459884547
178	6.935791633902616
179	10.98543526076099
180	11.307224649377737
181	8.708369772347769
182	8.458532316019529
183	8.464878127160343
184	9.585140571139995
185	9.67437146423942
186	11.576139689429723
187	8.190495715901664
188	9.83735464897913
189	8.288905243447038
190	10.715417843878367
191	10.904805471869242
192	7.474405077148802
193	10.486615927386165
194	10.339731793876004
195	7.9954148380821595
196	9.359052026225797
197	8.571520231355702
198	9.834557571126354
199	8.719832130913666
200	9.486977512319163
201	9.600020533837615
202	7.511990566024619
203	8.450344372628507
204	9.395116764834246
205	8.91958546996954
206	9.841306027226219
207	9.763262926539543
208	9.645222154178576
209	10.156483167176454
210	6.870540018881465
211	9.224277219076235
212	10.807675008957936
213	10.158870505569027
214	9.160947760870773
215	8.639408695418881
216	8.795952113819016
217	8.70517251822302
218	9.834557571126357
219	9.911570249392824
220	10.027825177369392
221	11.48743645937585
222	9.593836867085285
223	9.726519045284181
224	8.961670592431997
225	10.364380558835087
226	9.62744346697979
227	8.380125942586709
228	10.60999001995014
229	9.98547762814205
230	10.810068225667177
231	10.389413428455175
232	8.246916505762092
233	9.578546022681712
234	11.232168803141338
235	9.357028610252843
236	11.440981041279057
237	9.48106741401169
238	9.2669666830431
239	9.413728963789428
240	7.3947773650268145
241	8.818833144228833
242	10.59576974999849
243	10.897652316408458
244	9.550277768459502
245	8.094925531128283
246	8.12167558553256
247	11.081489165105257
248	8.626846842734082
249	9.65910788780937
250	10.035546601163436
251	9.187095369050487
252	11.672543140947038
253	11.111805511808267
254	10.635445045974983
255	9.665840464175131
256	8.667307745426474
257	11.17862871294075
258	9.653159771935783
259	11.175414675643994
260	10.503440749617319
261	9.277595458916128
262	10.166641706312603
263	10.095731855842367
264	8.494017347467691
265	8.653586980318844
266	10.558133252972056
267	9.485377923535701
268	10.789151624776395
269	11.254277421780309
270	11.448342439371984
271	10.4306128039369
272	11.103909749381025
273	9.500315304119741
274	10.944489006867997
275	10.475994245783692
276	10.516588019223565
277	11.606421480993411
278	11.324223781660955
279	9.809357851331061
280	11.305373226357004
281	10.218991116464256
282	10.53439598727509
283	11.589990196069008
284	10.50752134981203
285	10.298033068114954
286	12.622907805936652
287	11.024219718009373
288	9.712821568578304
289	10.168333038348074
290	9.968170633486812
291	10.504788972737586
292	10.057007929409998
293	11.37002798500157
294	9.2594457461208
295	10.871934152683867
296	11.856265107934451
297	8.936008519692148
298	10.32939228472091
299	10.10019955212627
300	9.422974401894113
301	13.302142529254883
302	9.263147367012706
303	11.761362667534264
304	10.319751030914357
305	8.344009029333872
306	11.829520182641017
307	8.610186562835112
308	11.51953041560787
309	10.50247464120306
310	13.072597586541928
311	10.693118930109245
312	11.832248231521607
313	11.069554527414017
314	10.932661226505413
315	11.415116650173168
316	12.189956970580763
317	9.650781186432058
318	11.084433502425025
319	9.778379325626688
320	12.52356150903542
321	11.488026437951145
322	11.182925133666021
323	10.624305380496144
324	10.13171807629865
325	12.550056634044708
326	11.080493072670548
327	11.545760037878244
328	10.680839627387963
329	10.781011140224292
330	13.385922321250792
331	11.011525688318152
332	11.367908240397213
333	11.092568789813381
334	10.563717580536668
335	12.00470015798964
336	9.537753540593398
337	12.123545983584945
338	12.496205714564697
339	11.655596741373245
340	10.283429131087317
341	11.474504383644442
342	12.979015796138313
343	10.303060268852505
344	11.206566505505904
345	11.482664838876008
346	11.608847492545388
347	13.378135861019924
348	9.947960350210685
349	10.362023876915204
350	12.726711784711057
351	11.061233252285465
352	14.589817781836487
353	11.949313683508883
354	11.635110197740406
355	11.93648826841678
356	10.557924864503388
357	12.287719001466929
358	11.9562951409107
359	10.789952015134112
360	10.937324366356439
361	13.432456627533632
362	11.213008580042088
363	12.895324802556857
364	12.007279033588286
365	11.766643147263434
366	12.2245864675895
367	11.993358928864971
368	13.264400920692205
369	14.464205918103074
370	12.465697295069074
371	11.484507244068265
372	11.48695516257136
373	12.091492983873646
374	12.293880967413987
375	13.701600399318796
376	12.591200862575905
377	13.384106937345992
378	13.355931694488856
379	13.475963721378278
380	10.561106252787742
381	12.003022438717727
382	12.272326071718481
