E	V
1	-10.000877058029685
2	-8.974104027455082
3	-9.759118625129949
4	-8.388854381999833
5	-8.86101827849743
6	-9.127608394786074
7	-8.838035648704107
8	-9.172816682916018
9	-9.454760115662154
10	-9.473390576189109
11	-10.39642629082191
12	-9.493707590034948
13	-9.51353997339845
14	-8.547961864021621
15	-10.2185996731808
16	-9.422754412050052
17	-10.002621542523524
18	-9.268562069240652
19	-9.724224015790773
20	-9.592914980731614
21	-9.350154179786035
22	-9.425441136997595
23	-9.052845348146741
24	-9.569897538832315
25	-9.38357173548306
26	-9.465765601187591
27	-8.401427988813701
28	-9.613690602169626
29	-9.798416815382458
30	-9.252345285008385
31	-9.226104912333035
32	-8.609355563067279
33	-10.720115605005129
34	-8.963330765278393
35	-9.408694436848366
36	-8.741231153758726
37	-9.991542131530203
38	-9.520530554798288
39	-10.161360229553667
40	-9.301729326883656
41	-9.648421620639056
42	-10.20096974240797
43	-9.622015310186463
44	-9.303465320877264
45	-9.507624865280476
46	-9.217638288050786
47	-9.427728091339802
48	-9.046780663088084
49	-9.740987949398415
50	-8.956408397222365
51	-9.258030732674449
52	-8.88581702965195
53	-8.746410239166796
54	-9.007406714419702
55	-9.701558473604567
56	-9.886811590500855
57	-9.4
58	-9.062072742796612
59	-10.197539991534155
60	-9.553447956940689
61	-9.275509306933593
62	-9.864082360764705
63	-9.8309513236909
64	-9.130688783461633
65	-8.810946384552494
66	-8.737447317298733
67	-10.190851281009387
68	-9.556102834535695
69	-9.305096739438184
70	-10.486350459049804
71	-8.838164364780583
72	-9.264856974723974
73	-9.205096739438183
74	-8.64539329208569
75	-9.101323800810825
76	-9.612656091570388
77	-9.200178564311337
78	-9.431895085135903
79	-9.366431913239847
80	-8.891844999060389
81	-10.6
82	-8.48148877222268
83	-8.411512234140488
84	-8.874414271264948
85	-9.368027664612423
86	-9.177746604100658
87	-9.305626276204382
88	-9.565366901249211
89	-10.513902739970707
90	-8.40363261480389
91	-9.760434748368452
92	-9.17525376578897
93	-9.349499949989998
94	-9.751561991704566
95	-8.510386559425724
96	-9.326362724719942
97	-8.936756824493667
98	-8.925159568448677
99	-8.542215539749659
100	-9.541792188856395
101	-9.576484100086446
102	-9.354994949489797
103	-9.379539704629325
104	-8.82215200212604
105	-9.347673783686762
106	-9.071636969504551
107	-9.223943957280914
108	-9.868209740769721
109	-9.112218476253064
110	-8.813782308129813
111	-9.158401242916847
112	-9.33305356319483
113	-10.043470131629597
114	-9.87061992313906
115	-9.352295007069216
116	-10.400847335935902
117	-9.844784885989666
118	-8.870074625480358
119	-9.627109889893141
120	-9.661555107711113
121	-9.30106358910175
122	-8.527130334563797
123	-9.33873916182502
124	-9.004343724360583
125	-9.533599811291076
126	-8.959816506038985
127	-9.623885892824791
128	-9.846023168808522
129	-10.42545284166928
130	-8.995189796958158
131	-10.235357120906137
132	-10.439724124809116
133	-9.668543856465403
134	-9.272834446620243
135	-9.231211130652541
136	-9.320854544819053
137	-10.327963493915792
138	-9.90185121722126
139	-8.47656862515874
140	-9.259872336957905
141	-8.971965908815765
