E	A
792	-9.68
793	-9.69
794	-9.66
795	-9.59
796	-9.68
797	-9.5
798	-9.81
799	-9.83
800	-9.73
801	-9.57
802	-9.68
803	-9.81
804	-9.81
805	-9.57
806	-9.84
807	-9.79
808	-9.78
809	-9.81
810	-9.57
811	-9.51
812	-9.81
813	-9.81
814	-9.66
815	-9.74
816	-9.84
817	-9.58
818	-9.73
819	-9.9
820	-9.69
821	-9.69
822	-9.71
823	-9.87
824	-9.68
825	-9.67
826	-9.87
827	-9.8
828	-9.64
829	-9.75
830	-9.65
831	-9.81
832	-9.87
833	-9.94
834	-9.67
835	-9.57
836	-9.96
837	-9.82
838	-9.63
839	-9.78
840	-9.72
841	-9.77
842	-9.99
843	-9.68
844	-9.89
845	-9.88
846	-9.52
847	-9.65
848	-9.75
849	-9.79
850	-9.82
851	-9.71
852	-9.69
853	-9.61
854	-9.88
855	-9.71
856	-9.64
857	-9.82
858	-9.74
859	-9.75
860	-9.73
861	-9.94
862	-9.69
863	-9.77
864	-9.7
865	-9.86
866	-9.66
867	-9.69
868	-9.77
869	-9.65
870	-9.62
871	-9.62
872	-9.74
873	-9.53
874	-9.68
875	-9.78
876	-9.76
877	-9.66
878	-9.73
879	-9.71
880	-9.79
881	-9.94
882	-9.73
883	-9.7
884	-9.71
885	-9.66
886	-9.8
887	-9.8
888	-9.6
889	-9.73
890	-9.75
891	-9.89
892	-9.84
893	-9.74
894	-9.61
895	-9.83
896	-9.9
897	-9.58
898	-9.81
899	-9.56
900	-9.76
901	-9.85
902	-9.62
903	-9.77
904	-9.92
905	-9.62
906	-9.63
907	-9.67
908	-9.87
909	-9.83
910	-9.62
911	-9.58
912	-9.54
913	-9.86
914	-9.67
915	-9.65
916	-9.79
917	-9.79
918	-9.66
919	-9.74
920	-9.66
921	-9.88
922	-9.6
923	-9.79
924	-9.77
925	-9.95
926	-9.79
927	-9.8
928	-9.56
929	-9.42
930	-9.91
931	-9.87
932	-9.7
933	-9.83
934	-9.64
935	-9.58
936	-9.66
937	-9.55
938	-9.87
939	-9.79
940	-9.73
941	-9.87
942	-9.86
943	-9.87
944	-9.77
945	-9.72
946	-9.94
947	-9.79
948	-9.78
949	-9.84
950	-9.6
951	-9.76
952	-9.79
953	-9.64
954	-9.92
955	-10.1
956	-9.75
957	-10.06
958	-9.88
959	-9.8
960	-9.58
961	-9.77
962	-9.82
963	-9.82
964	-9.66
965	-9.7
966	-9.66
967	-10.07
968	-9.82
969	-9.62
970	-9.51
971	-9.74
972	-9.78
973	-9.68
974	-9.75
975	-9.64
976	-9.59
977	-9.92
978	-9.91
979	-9.79
980	-9.85
981	-9.87
982	-9.86
983	-9.73
984	-9.74
985	-9.69
986	-9.76
987	-9.78
988	-9.55
989	-9.82
990	-9.75
991	-9.64
992	-9.67
993	-9.96
994	-9.66
995	-9.68
996	-9.52
997	-9.66
998	-9.94
999	-9.89
1000	-9.67
