E	V
1	-9.34341423812043
2	-8.847406714419702
3	-9.05404505255527
4	-10.02382802478411
5	-9.601323207559147
6	-9.186321110907546
7	-9.830683502504751
8	-9.784645764787971
9	-10.227858803986235
10	-11.544830573767728
11	-10.887455635921432
12	-11.142129289396175
13	-10.502627944162883
14	-11.006423195997112
15	-10.812692524662227
16	-11.093661700721418
17	-11.084908159822604
18	-11.109960316835414
19	-11.10199840255489
20	-10.885150593301871
21	-10.936829144030174
22	-10.56252204005755
23	-10.852759817284456
24	-11.237908816025966
25	-11.064911064067353
26	-11.06140414395857
27	-10.828058720445556
28	-10.867236946213508
29	-11.006311999387036
30	-11.001933975700801
31	-10.801793497165777
32	-11.214955515310006
33	-10.777802915780867
34	-10.996807902359656
35	-10.895193862211201
36	-10.740175425099137
37	-10.801355154049787
38	-11.342481155659929
39	-10.968893263333607
40	-10.91687117596099
41	-11.08
42	-11.051805353235165
43	-11.267166165213384
44	-11.127333150784946
45	-10.92065556157337
46	-10.884232833249074
47	-10.802246106591156
48	-11.049340916902896
49	-11.220806189539688
50	-10.825260150371848
51	-11.015395856695692
52	-10.810640850132952
53	-11.03490425141796
54	-10.532591172558854
55	-10.928444361339647
56	-10.714889156509221
57	-11.070469991071963
58	-10.840967364599086
59	-11.108356678647786
60	-10.87764977236089
61	-10.74838106816653
62	-10.6198181667894
63	-11.0651078385768
64	-11.238612436009552
65	-10.885920709430827
66	-11.085542427988035
67	-11.125069168069476
68	-10.967242540855535
69	-10.792474718813871
70	-10.71933312155864
71	-10.976040434823105
72	-10.964945886178224
73	-11.257915157441495
74	-10.853256259467079
75	-10.852759817284456
76	-10.961611855613501
77	-10.964945886178224
78	-10.793228266506622
79	-11.009960316835414
80	-10.98647285183732
81	-11.109962962454896
82	-10.936381051770468
83	-11.130120961842032
84	-10.993560378567398
85	-10.504937183946806
86	-10.740181803158006
87	-11.012348071180227
88	-11.025273249123448
89	-10.853572086292894
90	-10.757583690279022
91	-11.096040434823106
92	-11.10415945787923
93	-11.046375695678428
94	-10.84455231422596
95	-11.006020637698914
96	-10.859106786683023
97	-10.748301428833024
98	-10.887311061822926
99	-10.758317331250389
100	-10.60866927082972
101	-10.80286721735872
102	-10.969297316626477
103	-10.922497216032184
104	-10.877032961426902
105	-10.951054253339803
106	-10.83173266043863
107	-11.030675470153186
108	-10.870129303138233
109	-11.149073756323206
110	-10.868983319658978
111	-11.059739100839838
112	-10.804142847553843
113	-10.78383985279083
114	-10.853712060089697
115	-11.11940155635265
116	-10.831970695577496
117	-11.069631091765046
118	-10.92977676346672
119	-10.77503393613047
120	-10.75831733125039
121	-10.757925990308017
122	-10.877802915780869
123	-10.9038918869559
124	-10.694987437106619
125	-10.969798370703883
126	-10.810640850132952
127	-10.936829144030174
128	-11.049340916902896
129	-10.725449706177553
130	-10.758244262010574
131	-10.78046718772693
132	-10.870635422135047
133	-10.84455231422596
134	-11.113552872566004
135	-10.860876855756134
136	-11.108184154316312
137	-10.98536002896261
138	-10.775833024919772
139	-11.029254141971844
140	-10.788646790501662
141	-10.977538500417953
142	-10.737166022912202
143	-11.030458245837814
144	-10.801427661510095
145	-11.144780314534852
146	-10.860387538687506
147	-10.891204709230209
148	-10.870635422135047
149	-10.902738910632479
150	-10.968791057691037
151	-11.417365812427004
152	-10.912279032045117
153	-10.989444312483498
154	-10.853126274023705
155	-10.573599540053559
156	-10.841090368680065
157	-10.852759817284456
158	-10.864120651482274
159	-10.944030650891056
160	-10.861895003862225
161	-10.543056458195561
162	-11.007145549171257
163	-10.927971118757164
164	-10.909015366337226
165	-11.331122731693313
166	-11.287434208703791
167	-10.97649488089168
168	-10.967478155154486
169	-11.095345802537787
170	-10.976040434823105
171	-10.887455635921432
172	-10.66777046781192
173	-10.885150593301871
174	-10.856540012949823
175	-10.53453969558201
176	-11.14650640099496
177	-11.438344337691483
178	-10.969631091765047
179	-10.818033988749894
180	-10.944046677657628
181	-10.88356575241505
182	-10.948863048791795
183	-10.886330402609913
184	-10.913552872566006
185	-11.064551712764365
186	-10.827602627144282
187	-10.620458619113995
188	-10.878999582985749
189	-11.025826421126741
190	-10.809776763466719
191	-11.072409733852089
192	-11.047990895264455
193	-10.986472851837322
194	-10.961856881412134
195	-11.24778880256042
196	-10.671851969916993
197	-10.894296322440645
198	-10.870469991071962
199	-10.92882057274445
200	-11.068470107201662
201	-10.870635422135047
202	-10.892431013351365
203	-10.868184154316312
204	-10.784455423749648
205	-10.544445661432883
206	-10.57238052947636
207	-11.091924711264978
208	-10.936931687685298
209	-10.826198907005379
210	-10.989444312483498
211	-10.633082824431966
212	-11.10199840255489
213	-11.032882800593796
214	-10.957583690279025
215	-11.121693699737795
216	-10.853482299826855
217	-10.753742994994237
218	-10.861477311977968
219	-10.909960316835416
220	-11.367045580348794
221	-10.56252204005755
222	-10.944780314534853
223	-11.258818347912735
224	-10.827921898938975
225	-11.125069168069476
226	-11.133837787830064
227	-10.876837719289785
228	-10.943224253617563
229	-10.836605286406618
230	-11.030675470153186
231	-10.963503388713825
232	-10.903499041328967
233	-10.677087052152197
234	-10.961611855613501
235	-11.102319027727857
236	-10.819152237838694
237	-10.808304597359458
238	-10.972215257666726
239	-10.948863048791795
240	-11.083443165779919
241	-10.86081939696255
242	-10.874629983447422
243	-10.977901450035503
244	-10.92879105769104
245	-10.969639948145065
246	-10.984823638546322
247	-10.958717245530329
248	-10.683198915988593
249	-10.898749301675759
250	-10.931370849898478
251	-11.151194059390342
252	-11.006311999387037
253	-11.084908159822604
254	-10.711838029079766
255	-10.775526781390747
256	-10.893459662602927
257	-10.90292734080853
258	-10.957583690279023
259	-10.784727041700334
260	-10.826942766958464
261	-10.836381051770468
262	-11.127333150784946
263	-11.085920709430827
264	-11.063622512126502
265	-10.918908549425293
266	-11.086755790040696
267	-10.720799680255745
268	-10.757583690279022
269	-10.888134782255802
270	-10.960420093916428
271	-10.530509139248714
272	-11.084908159822604
273	-10.977103972323842
274	-10.855896744425568
275	-10.773474474522937
276	-10.945155591614627
277	-10.876837719289785
278	-11.3114877048604
279	-10.844780314534852
280	-11.086974195712093
281	-10.900078737716683
282	-10.812692524662227
283	-10.79283268073071
284	-10.866839812239474
285	-11.117139610385417
286	-10.731054535758869
287	-10.9935603785674
288	-11.057115117564974
289	-10.73440804327886
290	-10.94258333034669
291	-11.236381051770469
292	-10.834742771124816
293	-11.033764218515461
294	-10.793313725320575
295	-11.024599497661418
296	-10.853572086292894
297	-11.179552163971227
298	-10.817203684964968
299	-10.936931687685298
300	-10.816175168483579
301	-10.836381051770468
302	-10.943962024745996
303	-10.738222823197482
304	-10.870630085290978
305	-11.031445417672625
306	-10.916485811614029
307	-10.90008849211024
308	-10.824120651482277
309	-10.938671785772994
310	-10.941477311977964
311	-10.878274578845621
312	-11.167736061341966
313	-10.43317672143481
314	-11.138158643762884
315	-10.92
316	-11.03209755734854
317	-11.064911064067353
318	-10.944551712764365
319	-11.171421942308971
320	-10.703622512126502
321	-11.071410488114225
322	-11.075445975562571
323	-10.742956503634504
324	-10.98536002896261
325	-11.039642800182273
326	-10.791771301132862
327	-11.317712416772492
328	-11.087417989373462
329	-11.093985530462472
330	-10.602305137663631
331	-11.069631091765046
332	-10.927921898938974
333	-10.836661904752187
334	-10.87709336753537
335	-10.801856881412133
336	-10.809124680756758
337	-11.096847250077744
338	-10.947497252743936
339	-11.010818676624389
340	-11.103224253617562
341	-10.983792873685738
342	-10.961856881412134
343	-11.191366458121955
344	-11.206567830731498
345	-10.729766329625306
346	-10.988058720445556
347	-10.81081867662439
348	-11.14951118836962
349	-10.685645344380577
350	-10.901998402554891
351	-11.042210227828738
352	-11.025273249123448
353	-11.048588892639325
354	-11.10415945787923
355	-10.740175425099137
356	-10.729766329625306
357	-11.057925990308016
358	-11.04478031453485
359	-10.83427106217473
360	-10.975706540422207
361	-10.824796630928716
362	-11.203622512126504
363	-10.856980508997655
364	-11.165385397122932
365	-10.818738827497445
366	-11.00131077126176
367	-10.704099639711712
368	-10.694471699952611
369	-10.870123960592467
370	-10.848863048791795
371	-10.758244262010574
372	-10.943962024745996
373	-10.987914653393302
374	-10.844325537385968
375	-10.59283268073071
376	-10.90411054764624
377	-10.70409963971171
378	-10.657318217877075
379	-10.969631091765047
380	-10.951035552986491
381	-10.799090567327362
382	-11.024042832852285
383	-10.811838029079766
384	-10.91190908755476
385	-10.756265276202608
386	-10.791771301132862
387	-11.041586303032812
388	-10.873474474522936
389	-10.996064514264297
390	-10.824120651482277
391	-10.483914058893617
392	-10.876837719289785
393	-10.727921898938975
394	-10.873222552343814
395	-11.16095202129185
396	-10.792945661539047
397	-10.944229707446997
398	-11.06140414395857
399	-10.95404682696648
400	-10.982134804534018
401	-11.003786922078092
402	-11.228839461259934
403	-10.809124680756758
404	-11.03766439372639
405	-10.875833024919771
406	-11.095774274705365
407	-10.977103972323842
408	-10.844945886178223
409	-10.969631091765047
410	-11.250943744526667
411	-10.853256259467079
412	-10.752065257073665
413	-10.77556747727997
414	-11.08824097884554
415	-10.966915395184433
416	-10.69539585669569
417	-10.704405671198778
418	-11.42829435256319
419	-11.000743573181373
420	-10.935755076535925
421	-10.610687856354879
422	-10.952644121270046
423	-10.92977676346672
424	-10.878359552841442
425	-10.702978564978364
426	-11.150284519938376
427	-11.171640194565565
428	-10.690343079557067
429	-10.657318217877075
430	-10.559166304662543
431	-10.860088492110242
432	-10.936960160435456
433	-11.112435565298215
434	-10.785179410436314
435	-10.861831935005888
436	-10.870123960592467
437	-10.936829144030174
438	-10.981665382639198
439	-10.947497252743936
440	-11.024453908729626
441	-10.906198907005377
442	-10.765865488258573
443	-10.960952021291849
444	-10.948912529307607
445	-10.774734012447073
446	-10.84397530837316
447	-11.095902731967676
448	-10.888820098033655
449	-10.983215956619924
450	-10.936555253488589
451	-10.885150593301871
452	-10.915122215583711
453	-11.200647331281372
454	-10.87871724553033
455	-11.001652468247517
456	-10.916485811614029
457	-10.95334226985171
458	-11.096847250077744
459	-10.712567014223353
460	-11.009471431144293
461	-10.64821962994349
462	-11.009471431144293
463	-11.111054253339802
464	-10.944551712764365
465	-10.75431989014669
466	-10.967478155154486
467	-10.686278049120022
468	-10.766526095489844
469	-11.013680700189033
470	-10.974734012447074
471	-10.973572086292895
472	-10.893459662602927
473	-10.835781669160054
474	-10.611634265969505
475	-10.970657705010579
476	-10.800384544291195
477	-11.146813987323647
478	-10.766676272774712
479	-10.933949738940132
480	-10.9804503590886
481	-10.903764683262269
482	-11.216613430568929
483	-11.146018867771874
484	-10.915122215583711
485	-11.086755790040696
486	-10.944229707446997
487	-11.166434916070632
488	-10.775791142760367
489	-10.90008849211024
490	-10.886330402609913
491	-10.847382177525454
492	-10.836605286406618
493	-10.93440804327886
494	-10.975706540422207
495	-10.9038918869559
496	-10.997964345810178
497	-10.801355154049787
498	-11.171421942308971
499	-10.59173118959534
500	-10.52310575239005
501	-10.735896744425567
502	-10.818165264060012
503	-11.055193862211201
504	-11.149365521431697
505	-10.917649772360889
506	-10.740175425099139
507	-11.156302433847902
508	-10.889774751920406
509	-10.87871724553033
510	-10.754847406908613
511	-10.918619868636819
512	-10.801856881412133
513	-11.077802915780866
514	-11.009053650640942
515	-11.078709005376162
516	-10.892431013351365
517	-11.267166165213384
518	-10.69531101533155
519	-10.784727041700334
520	-10.850120961842029
521	-11.08
522	-10.860088492110242
523	-10.945360028962611
524	-10.928038460945816
525	-11.095826074310141
526	-10.809789897418867
527	-10.838146557755485
528	-10.9534249049694
529	-11.008974979234601
530	-10.969631091765047
531	-10.75821285987955
532	-10.824120651482277
533	-10.91678424721745
534	-10.936381051770468
535	-11.007455635921433
536	-10.955627673984186
537	-10.953097410208333
538	-10.685035544424927
539	-10.760000000000002
540	-10.909956520917204
541	-10.807014259336096
542	-11.179516034587694
543	-11.190275560656033
544	-10.886330402609913
545	-10.690343079557067
546	-10.727664068296704
547	-10.98536002896261
548	-10.738374939820261
549	-10.975833024919769
550	-10.658702924812944
551	-10.989444312483498
552	-11.082331069215131
553	-10.787354879405301
554	-11.072727907124122
555	-11.080615239031127
556	-11.16290525431698
557	-10.870458245837813
558	-10.59230132544177
559	-10.9534249049694
560	-10.885920709430827
561	-11.154508628189408
562	-11.0256323695216
563	-10.945360028962611
564	-11.119160036053653
565	-10.927921898938974
566	-11.134052809715135
567	-10.810825790465264
568	-11.087434208703792
569	-10.75536914081648
570	-10.853680700189033
571	-10.892431013351365
572	-11.14041315260534
573	-10.906198907005377
574	-10.53440804327886
575	-10.961638244326036
576	-11.303470905254155
577	-11.02928549978548
578	-10.75831733125039
579	-10.736381051770469
580	-10.935755076535925
581	-10.984110547646237
582	-10.727921898938975
583	-10.83427106217473
584	-11.243430622454039
585	-11.07296754418938
586	-11.146144896100767
587	-10.927971118757164
588	-10.827921898938975
589	-10.912455820394248
590	-11.014822162499508
591	-11.406388198174133
592	-11.111355876588634
593	-10.722497216032183
594	-11.196388095962797
595	-10.749233969908964
596	-10.920406436914242
597	-10.850135126910233
598	-10.824120651482277
599	-11.243430622454037
600	-11.106902714755982
601	-10.954724636200343
602	-10.875229062761056
603	-10.824744871391589
604	-11.167642331156042
605	-11.200686842842334
606	-11.072038338071163
607	-11.065028957205204
608	-10.94017542509914
609	-10.694987437106619
610	-10.982919797992187
611	-10.802378258992459
612	-11.068470107201662
613	-10.936829144030174
614	-10.810657705010579
615	-10.891062547634851
616	-11.14863902490691
617	-10.9894194924156
618	-11.001998402554891
619	-10.927921898938974
620	-10.960420093916428
621	-10.801793497165777
622	-11.007455635921431
623	-10.907652428720835
624	-11.251765745166919
625	-11.05734098814686
626	-10.665905401086412
627	-11.055961164438429
628	-10.988058720445556
629	-11.153120941551595
630	-10.784680571791021
631	-11.040000000000001
632	-11.017151172431497
633	-10.775905755287058
634	-11.45404682696648
635	-11.020847153530042
636	-10.88356575241505
637	-10.980861748874515
638	-10.951849047646771
639	-10.861404143958573
640	-10.729784462734347
641	-10.97649488089168
642	-11.27175755551676
643	-10.87709336753537
644	-10.561480466767662
645	-10.782434484573471
646	-10.730509139248715
647	-11.246891264420604
648	-10.810640850132952
649	-11.079439874503771
650	-11.080756062340228
651	-10.975706540422207
652	-10.704486180817282
653	-10.726760295931744
654	-10.800384544291196
655	-10.983215956619924
656	-10.639724735885169
657	-10.90265731132867
658	-10.851924711264978
659	-10.911494771648599
660	-10.774349121624356
661	-10.955627673984186
662	-10.816926015157023
663	-10.918619868636819
664	-10.92
665	-10.92042009391643
666	-10.75821285987955
667	-10.756070863670443
668	-11.11536914081648
669	-10.836661904752187
670	-10.974734012447074
671	-11.065145906113386
672	-11.210614599290047
673	-10.853482299826855
674	-10.928444361339647
675	-10.976040434823105
676	-11.050296572900217
677	-11.103840481040532
678	-11.11623432788541
679	-11.047004519301387
680	-10.793228266506622
681	-11.03225201983879
682	-10.993459662602927
683	-10.960420093916428
684	-10.991547612785249
685	-10.982134804534018
686	-11.009471431144293
687	-10.870635422135047
688	-11.07898261225516
689	-10.946462148443285
690	-10.9804503590886
691	-11.055193862211201
692	-10.809952379872534
693	-11.16095202129185
694	-10.986472851837322
695	-11.001706133783541
696	-10.766526095489844
697	-10.894987437106622
698	-10.838146557755483
699	-10.720377291344924
700	-10.743494910666431
701	-10.781499063670047
702	-10.984823638546322
703	-10.862201336490532
704	-10.942341608152836
705	-10.863656746635664
