E	V
1	-4.5365857618795715
2	-4.492593285580298
3	-4.525954947444729
4	-4.11617197521589
5	-4.158676792440852
6	-4.813678889092455
7	-4.709316497495248
8	-4.915354235212029
9	-4.392141196013764
10	-5.4951694262322714
11	-8.492544364078567
12	-8.697870710603825
13	-8.597372055837118
14	-8.633576804002889
15	-8.767307475337772
16	-8.386338299278583
17	-8.635091840177395
18	-8.590039683164585
19	-8.598001597445109
20	-8.39484940669813
21	-8.543170855969827
22	-8.57747795994245
23	-8.567240182715546
24	-8.562091183974035
25	-8.535088935932649
26	-8.638595856041428
27	-8.511941279554444
28	-8.37276305378649
29	-8.813688000612965
30	-8.518066024299198
31	-8.458206502834225
32	-8.405044484689995
33	-8.322197084219134
34	-8.243192097640343
35	-8.444806137788799
36	-8.459824574900862
37	-8.438644845950211
38	-8.35751884434007
39	-8.711106736666393
40	-8.363128824039011
41	-8.56
42	-8.668194646764833
43	-8.552833834786616
44	-8.692666849215055
45	-8.47934443842663
46	-8.375767166750927
47	-8.217753893408844
48	-8.470659083097104
49	-8.739193810460312
50	-8.614739849628153
51	-8.804604143304308
52	-8.46935914986705
53	-8.68509574858204
54	-8.407408827441147
55	-8.551555638660354
56	-8.685110843490778
57	-8.729530008928037
58	-8.359032635400913
59	-8.371643321352215
60	-8.582350227639111
61	-8.71161893183347
62	-8.420181833210599
63	-8.514892161423198
64	-8.501387563990447
65	-8.414079290569173
66	-8.734457572011966
67	-8.594930831930522
68	-8.612757459144463
69	-8.567525281186128
70	-8.62066687844136
71	-8.403959565176894
72	-8.655054113821777
73	-8.382084842558505
74	-8.54674374053292
75	-8.567240182715546
76	-8.4783881443865
77	-8.655054113821777
78	-8.46677173349338
79	-8.490039683164586
80	-8.69352714816268
81	-8.410037037545104
82	-8.563618948229532
83	-8.64987903815797
84	-8.5464396214326
85	-8.515062816053193
86	-8.539818196841996
87	-8.667651928819772
88	-8.55472675087655
89	-8.526427913707105
90	-8.442416309720977
91	-8.523959565176895
92	-8.69584054212077
93	-8.373624304321574
94	-8.55544768577404
95	-8.873979362301085
96	-8.620893213316977
97	-8.571698571166976
98	-8.472688938177074
99	-8.501682668749613
100	-8.73133072917028
101	-8.777132782641278
102	-8.550702683373522
103	-8.677502783967817
104	-8.722967038573099
105	-8.388945746660196
106	-8.34826733956137
107	-8.809324529846814
108	-8.549870696861769
109	-8.450926243676795
110	-8.411016680341023
