E	V
1	-4.7775014450871875
2	-4.56310264077127
3	-4.539915255758811
4	-4.296150577470044
5	-4.479062671598541
6	-4.337575718540553
7	-4.5542980793318435
8	-4.774750594478681
9	-4.259809892802424
10	-4.498276374290619
11	-4.949119011504248
12	-4.4190041816044365
13	-4.791609552143095
14	-4.374223362167458
15	-4.186279468049998
16	-4.101141158094261
17	-4.442382078233475
18	-4.157881874805639
19	-4.833602168022818
20	-4.903887419841535
21	-4.818465663764577
22	-4.525836692466981
23	-4.596340386051804
24	-4.738731372947867
25	-4.627439441904914
26	-4.495073364646133
27	-5.030638856417957
28	-4.764796046992268
29	-4.722187158991734
30	-4.696576786664247
31	-4.355975871411225
32	-4.730982743621184
33	-4.490211046191638
34	-4.719326542369217
35	-4.831675981679017
36	-4.55260558105263
37	-4.742291864116569
38	-4.430852410341551
39	-4.813111861612611
40	-4.802852206541585
41	-4.765151996457637
42	-4.1854009298639205
43	-4.848760145126006
44	-4.59642030116488
45	-4.365560924284532
46	-4.235921196706855
47	-4.594150056021352
48	-4.547973249550665
49	-4.588922284740867
50	-4.680893035158883
51	-4.9373059256601195
52	-4.473067780097681
53	-4.38835686849155
54	-4.740818334016037
55	-4.949453501753105
56	-4.587057159316904
57	-4.299114089628099
58	-4.823437369371794
59	-4.484842912868287
60	-4.50115073544072
61	-4.794903260561817
62	-4.720571506337976
63	-5.018585377631238
64	-4.699430960123248
65	-4.6094304481833905
66	-4.669683565428446
67	-4.62889582714813
68	-4.447757072565985
69	-4.37582082810269
70	-4.3783696397037986
71	-4.388895827148129
72	-4.8465024465759905
73	-4.702830280974181
74	-4.735523304802848
75	-4.6182496233110015
76	-4.587104037516343
77	-4.657080502313871
78	-4.590017241430564
79	-4.406390793329354
80	-4.881983952757077
81	-5.037797637796457
82	-4.952525140890115
83	-4.957336867175855
84	-4.820218986853147
85	-5.030374272467048
86	-4.6100158730558665
87	-4.71444963074056
88	-4.8745096351793755
89	-5.064987922728802
90	-4.93054256515791
91	-5.799285790192805
92	-5.309466506801067
93	-6.083848187987746
94	-5.660092309003223
95	-6.26914341646968
96	-6.465348952671258
97	-6.695004273507395
98	-6.967257626141134
99	-7.246502446575991
100	-8.091685867997487
101	-8.47626486687765
102	-8.616837500584397
103	-8.579037380235855
104	-8.72416697508023
105	-8.526427913707103
106	-8.77770883002745
107	-8.866626747222657
108	-8.65437800311318
109	-8.638595856041428
110	-8.6168375005844
111	-8.51324830208643
112	-8.522896027676158
113	-8.459593563085757
114	-8.651087470692394
115	-8.562848827568502
116	-8.694743371048828
117	-8.451492834094205
118	-8.777789772171262
119	-8.773057233041536
120	-8.689703427099781
121	-8.867280887906228
